	Adjacency	Frequency
Cellulomonas_flavigena_1, Xylanimonas_cellulosilytica_3, Arcanobacterium_haemolyticum_3, Isoptericola_variabilis_3, Cellulomonas_fimi_3, Trueperella_pyogenes_3, Cellvibrio_gilvus_1	[]	1
Beutenbergia_cavernae_1	[]	1
Thermococcus_gammatolerans_1, Thermococcus_onnurineus_2, Thermococcus_sibiricus_3, Thermococcus_sp_5, Thermococcus_sp_2, Thermococcus_eurythermalis_2, Thermococcus_litoralis_3, Thermococcus_kodakarensis_3, Thermococcus_nautili_2	[]	1
Pyrococcus_yayanosii_1, Pyrococcus_sp_2, Pyrococcus_horikoshii_1	[]	1
Candidatus_Korarchaeum_3	[]	1
Pyrobaculum_islandicum_3, Caldivirga_maquilingensis_2, Caldivirga_maquilingensis_3, Vulcanisaeta_distributa_3	[]	1
Tropheryma_whipplei_3	[]	1
Pyrococcus_yayanosii_2, Pyrococcus_furiosus_2, Pyrococcus_sp_3, Pyrococcus_horikoshii_2	[]	1
Thermococcus_kodakarensis_1, Palaeococcus_pacificus_3, Thermococcus_gammatolerans_2, Thermococcus_onnurineus_3, Candidatus_Korarchaeum_2, Thermococcus_sibiricus_2, Thermococcus_sp_4, Thermococcus_sp_3, Thermococcus_eurythermalis_3, Thermococcus_barophilus_3, Thermococcus_litoralis_1, Thermococcus_nautili_3	[]	1
Candidatus_Korarchaeum_1	[]	1
Palaeococcus_pacificus_2, Thermococcus_sp_9, Thermococcus_barophilus_2	[]	1
Nanoarchaeum_equitans_3	[]	1
Bifidobacterium_longum_7, Bifidobacterium_longum_9	[]	1
Mobiluncus_curtisii_1	[]	1
Methanothermobacter_marburgensis_2	[]	1
Fusarium_verticillioides_8	[]	1
Fusarium_verticillioides_1, Fusarium_pseudograminearum_3, Fusarium_graminearum_1	[]	1
Arthrobacter_chlorophenolicus_6	[]	1
Methanocaldococcus_infernus_3	[]	1
Yarrowia_lipolytica_5	[]	1
Naumovozyma_castellii_1	[]	1
Kazachstania_africana_1, Kluyveromyces_lactis_1, Kazachstania_naganishii_3, Candida_glabrata_1, Torulaspora_delbrueckii_3, Tetrapisispora_phaffii_6, Komagataella_pastoris_3, Lachancea_thermotolerans_5, Saccharomyces_sp_3, Saccharomyces_cerevisiae_3, Lachancea_kluyveri_5	[]	1
Saccharomyces_sp_2, Saccharomyces_cerevisiae_2	[]	1
Jeotgalibacillus_sp_3	[]	1
Populus_trichocarpa_11	[]	1
Schizosaccharomyces_pombe_5	[]	1
Octadecabacter_antarcticus_3, Phaeobacter_gallaeciensis_3, Planktomarina_temperata_2, Ruegeria_sp_3, Octadecabacter_arcticus_3, Jannaschia_sp_3, Dinoroseobacter_shibae_1, Phaeobacter_inhibens_3, Leisingera_methylohalidivorans_3, Ruegeria_pomeroyi_2, Roseobacter_denitrificans_1, Celeribacter_indicus_2	[]	1
Parvularcula_bermudensis_1	[]	1
Roseobacter_litoralis_2	[]	1
Medicago_truncatula_10	[]	1
Brachypodium_distachyon_13, Zea_mays_9, Oryza_sativa_12, Sorghum_bicolor_4, Glycine_max_4, Populus_trichocarpa_1, Vitis_vinifera_8	[521]	1
Oryza_sativa_5, Zea_mays_5, Brachypodium_distachyon_6, Sorghum_bicolor_6, Glycine_max_2, Populus_trichocarpa_2, Vitis_vinifera_1	[]	1
Streptomyces_glaucescens_3, Streptomyces_albus_4, Dermacoccus_nishinomiyaensis_3, Streptomyces_hygroscopicus_3, Streptomyces_cyaneogriseus_3, Streptomyces_scabiei_4, Streptomyces_davawensis_4, Thermobispora_bispora_2, Streptomyces_lividans_4, Streptomyces_nodosus_3	[346]	1
Propionibacterium_acnes_3, Propionibacterium_avidum_3	[]	1
Microlunatus_phosphovorus_3, Kitasatospora_setae_1, Propionibacterium_propionicum_2, Propionibacterium_freudenreichii_3	[]	1
Ketogulonicigenium_vulgare_3, Roseibacterium_elongatum_2	[]	1
Candidatus_Pelagibacter_4	[]	1
Kineococcus_radiotolerans_3	[]	1
Methanocella_paludicola_4	[]	1
Spirochaeta_africana_1	[]	1
Verrucosispora_maris_1	[]	1
Actinoplanes_missouriensis_1	[]	1
Actinoplanes_friuliensis_3, Actinoplanes_sp_2	[]	1
Micromonospora_aurantiaca_1, Micromonospora_sp_1, Salinispora_arenicola_1, Salinispora_tropica_1	[]	1
Myxococcus_stipitatus_4	[]	1
Rubrobacter_xylanophilus_2	[]	1
Rubrobacter_radiotolerans_2	[]	1
Thermomonospora_curvata_3	[]	1
Methanocella_arvoryzae_3	[]	1
Kytococcus_sedentarius_3	[]	1
Medicago_truncatula_7	[568]	1
Medicago_truncatula_5	[]	1
Polynucleobacter_necessarius_2, beta_proteobacterium_2	[]	1
Frankia_alni_3, Nocardiopsis_dassonvillei_3, Thermobifida_fusca_2, Thermomonospora_curvata_2, Saccharothrix_espanaensis_1, Blastococcus_saxobsidens_2, Frankia_symbiont_1, Nakamurella_multipartita_3, Saccharomonospora_viridis_3, Actinosynnema_mirum_2, Stackebrandtia_nassauensis_2, Catenulispora_acidiphila_3, Modestobacter_marinus_2, Kribbella_flavida_2, Amycolatopsis_mediterranei_1, Nocardiopsis_alba_2, Pseudonocardia_dioxanivorans_3, Streptosporangium_roseum_3, Nocardioides_sp_1, Frankia_sp_3, Frankia_sp_4, Pimelobacter_simplex_4, Geodermatophilus_obscurus_2	[]	1
Amycolatopsis_lurida_1, Amycolatopsis_japonica_3, Amycolatopsis_orientalis_1	[]	1
Debaryomyces_hansenii_2	[]	1
Tetrapisispora_phaffii_5	[]	1
Kluyveromyces_lactis_2	[]	1
Propionibacterium_acidipropionici_3	[355]	1
Drosophila_virilis_4, Drosophila_mojavensis_7, Drosophila_ananassae_5	[435]	1
Drosophila_grimshawi_1	[434]	1
Dehalococcoides_mccartyi_2, Dehalogenimonas_lykanthroporepellens_2	[]	1
Conexibacter_woesei_2	[]	1
Methylophaga_nitratireducenticrescens_2	[]	1
Neurospora_crassa_1	[]	1
Myceliophthora_thermophila_9	[441]	1
Myceliophthora_thermophila_2	[440, 442]	1
Myceliophthora_thermophila_10	[441]	1
Desulfobulbus_propionicus_1	[]	1
Desulfarculus_baarsii_3	[]	1
Desulfatibacillum_alkenivorans_3	[]	1
Alicyclobacillus_acidocaldarius_5	[467]	1
Acetobacter_pasteurianus_3	[]	1
Brachyspira_murdochii_3	[449]	1
Brachyspira_intermedia_2, Brachyspira_hyodysenteriae_2	[448]	1
Scheffersomyces_stipitis_3	[]	1
Millerozyma_farinosa_3	[]	1
Flammulina_velutipes_11	[]	1
Xenopus_tropicalis_55	[]	1
Pyrococcus_furiosus_1	[]	1
Rubrobacter_radiotolerans_1, Rubrobacter_xylanophilus_1	[]	1
Jeotgalibacillus_sp_6, Jeotgalibacillus_sp_5	[]	1
Methylophaga_frappieri_1	[]	1
Arabidopsis_thaliana_4, Arabidopsis_thaliana_6	[]	1
Caenorhabditis_brenneri_13, Caenorhabditis_elegans_10, Caenorhabditis_remanei_4	[]	1
Oscillatoria_nigro-viridis_3	[]	1
Nodularia_spumigena_3, Trichodesmium_erythraeum_1, Anabaena_sp_2, Pleurocapsa_sp_3, Cyanothece_sp_6, Microcoleus_sp_6, Cyanothece_sp_2, Nostoc_sp_3, Anabaena_cylindrica_1, Thermosynechococcus_sp_1, Anabaena_variabilis_2, Cylindrospermum_stagnale_2, Dactylococcopsis_salina_3, Synechococcus_sp_16, Crinalium_epipsammum_3, Calothrix_sp_2, Thermosynechococcus_elongatus_1, Nostoc_punctiforme_1, Oscillatoria_acuminata_3, Geitlerinema_sp_3, Candidatus_Atelocyanobacterium_1, Halothece_sp_2	[]	1
Chroococcidiopsis_thermalis_1, Microcystis_aeruginosa_3	[]	1
Gloeocapsa_sp_1	[]	1
Bdellovibrio_exovorus_2	[]	1
Slackia_heliotrinireducens_3	[]	1
Coriobacteriaceae_bacterium_2, Atopobium_parvulum_2, Cryptobacterium_curtum_3, Olsenella_uli_2	[]	1
Alicyclobacillus_acidocaldarius_8	[446]	1
Botrytis_cinerea_3	[]	1
Flammulina_velutipes_5	[]	1
Oreochromis_niloticus_21	[]	1
Populus_trichocarpa_4	[]	1
Caenorhabditis_elegans_7	[]	1
Caenorhabditis_brenneri_2, Caenorhabditis_japonica_3, Caenorhabditis_briggsae_2, Caenorhabditis_briggsae_7, Caenorhabditis_briggsae_6, Caenorhabditis_elegans_6, Caenorhabditis_elegans_5, Caenorhabditis_remanei_3	[]	1
Clostridium_clariflavum_2	[479]	1
Acetobacterium_woodii_3	[]	1
Chamaesiphon_minutus_2	[]	1
Pseudanabaena_sp_1	[]	1
Synechococcus_sp_23	[]	1
Ruminiclostridium_thermocellum_3	[474]	1
Clostridium_stercorarium_3	[]	1
Anaerolinea_thermophila_3	[]	1
Conexibacter_woesei_3	[]	1
Stanieria_cyanosphaera_1	[]	1
Anaeromyxobacter_sp_5, Anaeromyxobacter_sp_2, Anaeromyxobacter_dehalogenans_2	[]	1
Acholeplasma_brassicae_2	[]	1
Burkholderia_pseudomallei_4	[]	1
Ilumatobacter_coccineus_1	[]	1
Leptospira_borgpetersenii_2, Leptospira_interrogans_2, Leptospira_biflexa_1	[]	1
Callorhinchus_milii_271	[]	1
Callorhinchus_milii_51	[]	1
Callorhinchus_milii_99	[]	1
Callorhinchus_milii_146	[]	1
Myxococcus_stipitatus_2, Stigmatella_aurantiaca_2, Corallococcus_coralloides_3, Myxococcus_fulvus_2, Myxococcus_xanthus_2	[]	1
Brachybacterium_faecium_2	[]	1
Hydrogenobaculum_sp_1	[]	1
Eremothecium_cymbalariae_3, Saccharomycetaceae_sp_5, Ashbya_gossypii_2	[]	1
Kazachstania_naganishii_1, Naumovozyma_dairenensis_7, Tetrapisispora_phaffii_2	[]	1
Naumovozyma_castellii_4	[]	1
Fusarium_verticillioides_11	[]	1
Prochlorococcus_marinus_7	[]	1
Syntrophomonas_wolfei_2	[]	1
Synechococcus_elongatus_3, Synechococcus_sp_28	[]	1
Candidatus_Phytoplasma_5	[504]	1
Candidatus_Phytoplasma_2, Onion_yellows_1, Aster_yellows_1	[503]	1
Magnaporthe_oryzae_4	[]	1
Borrelia_garinii_2, Borrelia_turicatae_2, Borrelia_valaisiana_2, Borrelia_parkeri_2, Borrelia_burgdorferi_2, Borrelia_chilensis_2, Borrelia_afzelii_2	[516, 558]	1
Medicago_truncatula_4	[]	1
Medicago_truncatula_12, Glycine_max_11	[509]	1
Medicago_truncatula_9, Medicago_truncatula_2, Arabidopsis_thaliana_2, Brachypodium_distachyon_8, Glycine_max_12, Populus_trichocarpa_8	[508, 521]	1
Caenorhabditis_japonica_15, Caenorhabditis_elegans_9	[522]	1
Borrelia_duttonii_2, Borrelia_recurrentis_2	[2344]	1
Caenorhabditis_briggsae_5	[]	1
Ogataea_parapolymorpha_2	[]	1
Acetobacter_pasteurianus_2	[]	1
Borrelia_miyamotoi_2	[516]	1
Borrelia_bissettii_2	[506, 515]	1
Ensifer_adhaerens_1	[]	1
Bartonella_australis_2, Bartonella_henselae_2, Bartonella_grahamii_1, Ochrobactrum_anthropi_1, Bartonella_clarridgeiae_3, Brucella_ceti_1, Brucella_melitensis_2, Bartonella_bacilliformis_2, Brucella_pinnipedialis_2, Brucella_microti_2, Brucella_canis_2, Bartonella_vinsonii_2, Brucella_ovis_2, Bartonella_tribocorum_2, Bartonella_quintana_3, Brucella_abortus_2, Brucella_suis_2	[]	1
Caenorhabditis_brenneri_4, Caenorhabditis_briggsae_10, Caenorhabditis_briggsae_8, Caenorhabditis_remanei_8, Caenorhabditis_remanei_7	[]	1
Sinorhizobium_medicae_1, Sinorhizobium_meliloti_1, Sinorhizobium_fredii_1	[]	1
Brachypodium_distachyon_16, Oryza_sativa_14	[405, 509]	1
Caenorhabditis_brenneri_5, Caenorhabditis_japonica_2, Caenorhabditis_briggsae_4, Caenorhabditis_elegans_1, Caenorhabditis_remanei_2	[510]	1
Bacillus_subtilis_7, Arthrospira_platensis_2, Synechocystis_sp_1, Arthrospira_sp_1	[]	1
Herpetosiphon_aurantiacus_1	[]	1
Leptospirillum_ferriphilum_3, Leptospirillum_ferrooxidans_1	[]	1
Lawsonia_intracellularis_1	[533]	1
Eubacterium_limosum_3	[]	1
Synechococcus_sp_12, Cyanobium_gracile_3, Synechococcus_sp_25	[]	1
Collimonas_fungivorans_1, Collimonas_arenae_2, Candidatus_Profftella_2, Janthinobacterium_agaricidamnosum_2, Herbaspirillum_seropedicae_2	[]	1
Ramlibacter_tataouinensis_1	[]	1
Sulfuritalea_hydrogenivorans_3	[]	1
Synechococcus_sp_2	[]	1
Desulfovibrio_desulfuricans_6	[526]	1
Desulfovibrio_vulgaris_5	[]	1
Treponema_caldaria_1	[536]	1
Coraliomargarita_akajimensis_2	[535]	1
Sphaerochaeta_pleomorpha_2, Sphaerochaeta_globosa_1	[]	1
Sphaerochaeta_coccoides_1	[]	1
Spirochaeta_smaragdinae_1	[]	1
Methylibium_petroleiphilum_4	[]	1
Candidatus_Liberibacter_4	[]	1
Prochlorococcus_marinus_14	[]	1
Prochlorococcus_marinus_10, Prochlorococcus_sp_5, Prochlorococcus_marinus_2	[559]	1
Treponema_primitia_2	[]	1
Treponema_azotonutricium_3	[]	1
alpha_proteobacterium_1, Candidatus_Pelagibacter_3	[]	1
Liberibacter_crescens_3	[549, 550]	1
Agrobacterium_tumefaciens_1, Agrobacterium_fabrum_1, Agrobacterium_sp_2	[]	1
Parvibaculum_lavamentivorans_1	[547]	1
Candidatus_Liberibacter_8	[547]	1
Rhizobium_leguminosarum_4, Rhizobium_sp_4, Neorhizobium_galegae_2, Agrobacterium_radiobacter_1	[]	1
Rhizobium_leguminosarum_5	[]	1
Agrobacterium_vitis_1, Candidatus_Liberibacter_1, Chelativorans_sp_2, Rhizobium_sp_1, Rhizobium_etli_1, Rhizobium_leguminosarum_1, Rhizobium_tropici_1, Rhizobium_gallicum_1	[]	1
Martelella_endophytica_2	[]	1
Fusarium_verticillioides_2	[]	1
Fusarium_pseudograminearum_1, Fusarium_graminearum_2	[]	1
Candidatus_Hodgkinia_2	[]	1
Borrelia_hermsii_2	[506]	1
Prochlorococcus_sp_2	[543]	1
Vitis_vinifera_15	[563, 568]	1
Oryza_sativa_1, Oryza_sativa_4, Sorghum_bicolor_21, Zea_mays_1, Zea_mays_17	[562, 563]	1
Zea_mays_25	[561]	1
Brachypodium_distachyon_2	[560, 561]	1
Komagataella_pastoris_4	[]	1
Janthinobacterium_sp_2, Herminiimonas_arsenicoxydans_1	[]	1
Variovorax_paradoxus_2, Polaromonas_sp_1	[]	1
Streptomyces_venezuelae_3, Streptomyces_vietnamensis_3	[]	1
Arabidopsis_thaliana_13	[425, 560]	1
Saccharomyces_sp_5, Saccharomyces_cerevisiae_4	[]	1
Bacteroides_salanitronis_3	[]	1
Coprococcus_sp_1	[]	1
Parabacteroides_distasonis_2	[]	1
Coraliomargarita_akajimensis_3	[]	1
Porphyromonas_asaccharolytica_1	[]	1
Acholeplasma_laidlawii_1, Acholeplasma_palmae_1	[]	1
Tannerella_forsythia_4	[]	1
Bacteroides_vulgatus_2, Bacteroides_dorei_2	[]	1
Porphyromonas_gingivalis_1	[]	1
Acholeplasma_brassicae_3	[]	1
butyrate-producing_bacterium_7	[]	1
Ruminococcus_torques_2	[]	1
Alistipes_finegoldii_3	[]	1
endosymbiont_of_3	[]	1
Corynebacterium_urealyticum_2	[]	1
Thermincola_potens_3	[]	1
Candidatus_Caedibacter_2	[]	1
Frankia_sp_6	[]	1
Verrucomicrobium_spinosum_3	[]	1
Bacillus_subtilis_8, Synechocystis_sp_3, Synechocystis_sp_4	[]	1
Sphingobacterium_sp_6, Pedobacter_heparinus_2	[]	1
endosymbiont_of_2	[997]	1
Mycoplasma_genitalium_1, Mycoplasma_pneumoniae_1	[]	1
Mycoplasma_genitalium_4	[]	1
Mycoplasma_haemofelis_1, Mycoplasma_haemocanis_1	[]	1
Thioalkalimicrobium_aerophilum_2, Thioalkalimicrobium_cyclicum_2, Thiomicrospira_crunogena_1	[]	1
Desulfocapsa_sulfexigens_2	[]	1
Acidiphilium_cryptum_2, Myxococcus_stipitatus_3, Myxococcus_fulvus_3, Anaeromyxobacter_sp_3, Myxococcus_xanthus_3, Acidiphilium_multivorum_3, Anaeromyxobacter_dehalogenans_4	[]	1
Oleispira_antarctica_1	[1017]	1
Halomonas_sp_2, Halomonas_campaniensis_1, Halomonas_elongata_1, Chromohalobacter_salexigens_1	[]	1
Komagataeibacter_medellinensis_1, Gluconacetobacter_diazotrophicus_3, Granulibacter_bethesdensis_3, Komagataeibacter_xylinus_1	[]	1
Corallococcus_coralloides_1, Stigmatella_aurantiaca_3	[]	1
Anaeromyxobacter_sp_6, Anaeromyxobacter_dehalogenans_3	[]	1
Sulfurimonas_autotrophica_1, Sulfurimonas_denitrificans_2, Sulfurimonas_gotlandica_1	[]	1
Candidatus_Endolissoclinum_6	[1018]	1
Jeotgalicoccus_sp_1	[]	1
Flavobacteriaceae_bacterium_2	[]	1
Rhodoluna_lacicola_1	[]	1
Leuconostoc_mesenteroides_3	[]	1
Faecalitalea_cylindroides_2	[]	1
Chthonomonas_calidirosea_1	[]	1
Rathayibacter_toxicus_3	[]	1
Streptosporangium_roseum_1	[]	1
Anaerolinea_thermophila_2	[]	1
Caldisericum_exile_1	[]	1
Alkalilimnicola_ehrlichii_2	[]	1
Thermobaculum_terrenum_1	[]	1
Thermobaculum_terrenum_2	[]	1
Thioalkalivibrio_thiocyanoxidans_3	[]	1
Thioalkalivibrio_sp_2	[]	1
Nocardiopsis_alba_3	[]	1
Rivularia_sp_2	[]	1
Actinoplanes_sp_5	[]	1
Leuconostoc_mesenteroides_2	[765]	1
Conexibacter_woesei_1	[]	1
Candidatus_Koribacter_3	[]	1
Acidobacterium_capsulatum_3	[]	1
Thioalkalivibrio_nitratireducens_2	[]	1
uncultured_Termite_2	[]	1
Chloroflexus_aggregans_1	[1056]	1
Rubrobacter_radiotolerans_3, Rubrobacter_xylanophilus_3	[]	1
Terriglobus_roseus_3	[]	1
Granulicella_mallensis_1, Terriglobus_saanensis_1	[645]	1
Thermacetogenium_phaeum_1	[]	1
Lachnoclostridium_phytofermentans_1	[]	1
Marinitoga_piezophila_1	[]	1
Desulfotomaculum_reducens_3	[]	1
Fimbriimonas_ginsengisoli_2	[]	1
Zunongwangia_profunda_1	[640]	1
Psychroflexus_torquis_2	[640]	1
Maribacter_sp_2	[638, 639]	1
Dokdonia_sp_2, Zobellia_galactanivorans_2, Robiginitalea_biformata_2, Croceibacter_atlanticus_2, Muricauda_lutaonensis_1	[]	1
Gramella_forsetii_2	[]	1
Belliella_baltica_1, Cyclobacterium_marinum_1, Algoriphagus_machipongonensis_1	[]	1
Pontibacter_korlensis_1	[]	1
Desulfatibacillum_alkenivorans_4	[632]	1
Candidatus_Symbiobacter_1	[]	1
Thiomonas_arsenitoxydans_2, Thiomonas_intermedia_2	[]	1
Pseudoalteromonas_haloplanktis_1, Pseudoalteromonas_sp_4	[]	1
Ehrlichia_ruminantium_1	[]	1
Pseudoalteromonas_sp_1	[]	1
Candidatus_Mycoplasma_2	[]	1
Chloracidobacterium_thermophilum_1	[]	1
Listeria_welshimeri_1, Listeria_monocytogenes_1, Listeria_ivanovii_1, Geobacillus_sp_3, Geobacillus_sp_2, Geobacillus_sp_6, Listeria_seeligeri_1, Geobacillus_thermodenitrificans_5, Geobacillus_thermoglucosidasius_3, Geobacillus_thermodenitrificans_4, Geobacillus_thermoleovorans_5, Geobacillus_thermoleovorans_4, Geobacillus_kaustophilus_4, Geobacillus_kaustophilus_5	[]	1
Bacillus_thuringiensis_12, Bacillus_toyonensis_3, Bacillus_anthracis_3, Bacillus_anthracis_5, Bacillus_mycoides_4, Bacillus_weihenstephanensis_3, Erysipelothrix_rhusiopathiae_1, Bacillus_thuringiensis_9, Bacillus_thuringiensis_3, Bacillus_thuringiensis_5, Bacillus_cereus_4, Bacillus_cereus_3, Bacillus_bombysepticus_2	[]	1
Mycoplasma_gallisepticum_2, Mycoplasma_penetrans_1	[657, 659]	1
Actinobacillus_succinogenes_1	[]	1
Ureaplasma_diversum_1, Ureaplasma_parvum_1, Ureaplasma_urealyticum_1, Faecalitalea_cylindroides_1	[655]	1
Mycoplasma_genitalium_2	[659]	1
Mycoplasma_pneumoniae_2	[655, 658]	1
Thermovirga_lienii_3, Aminobacterium_colombiense_2, Thermanaerovibrio_acidaminovorans_2	[]	1
Leuconostoc_sp_2, Leuconostoc_carnosum_1, Leuconostoc_kimchii_1, Leuconostoc_gelidum_1, Leuconostoc_citreum_1, Leuconostoc_mesenteroides_1	[676]	1
Oenococcus_kitaharae_1, Oenococcus_oeni_2	[]	1
Oenococcus_kitaharae_2	[679]	1
Lactobacillus_buchneri_3, Lactobacillus_brevis_3	[]	1
Pediococcus_claussenii_2, Lactobacillus_mucosae_4, Lactobacillus_reuteri_2, Lactobacillus_sanfranciscensis_2, Lactobacillus_fermentum_1	[684]	1
Lactobacillus_sanfranciscensis_1	[]	1
Leifsonia_xyli_1	[]	1
Weissella_ceti_3, Weissella_koreensis_1	[]	1
Oenococcus_oeni_3	[]	1
Lactobacillus_buchneri_1	[]	1
Anaerobaculum_mobile_2	[]	1
Borrelia_duttonii_1, Borrelia_garinii_1, Borrelia_bissettii_1, Borrelia_turicatae_1, Borrelia_miyamotoi_1, Borrelia_valaisiana_1, Borrelia_recurrentis_1, Borrelia_parkeri_1, Borrelia_burgdorferi_3, Borrelia_burgdorferi_1, Borrelia_afzelii_1, Borrelia_hermsii_1, Borrelia_chilensis_1	[]	1
Eubacterium_eligens_1	[]	1
Amycolatopsis_methanolica_2	[]	1
Weissella_ceti_1	[676]	1
Weissella_koreensis_2	[661, 675]	1
Oenococcus_oeni_1	[]	1
Oenococcus_kitaharae_3	[]	1
Lactobacillus_plantarum_1, Lactobacillus_brevis_1	[663]	1
Lactococcus_lactis_1, Lactococcus_garvieae_1	[]	1
Lactobacillus_ruminis_4, Lactobacillus_ruminis_2	[]	1
Lactobacillus_sakei_2	[]	1
Lactobacillus_hokkaidonensis_1, Lactobacillus_paracasei_1, Lactobacillus_rhamnosus_3, Lactobacillus_casei_3	[]	1
Lactobacillus_salivarius_1, Lactobacillus_plantarum_4, Pediococcus_pentosaceus_3, Pediococcus_pentosaceus_4	[665]	1
Flavobacterium_psychrophilum_2, Chryseobacterium_sp_2	[]	1
Deinococcus_radiodurans_3	[]	1
Elusimicrobium_minutum_2	[]	1
Verrucomicrobia_bacterium_2	[]	1
Syntrophomonas_wolfei_1, Syntrophothermus_lipocalidus_1	[]	1
Elusimicrobium_minutum_3	[]	1
Thermodesulfobium_narugense_3	[]	1
Eubacterium_rectale_2	[]	1
Prevotella_intermedia_1, Prevotella_denticola_3, Prevotella_melaninogenica_2	[]	1
Prevotella_dentalis_1	[]	1
Prevotella_ruminicola_1	[]	1
Roseburia_hominis_3	[]	1
Prochlorococcus_marinus_18	[]	1
Prochlorococcus_marinus_13, Prochlorococcus_sp_1	[1114]	1
Prevotella_sp_3	[]	1
Kangiella_koreensis_2	[]	1
Orientia_tsutsugamushi_4	[]	1
Blochmannia_endosymbiont_2	[]	1
Desulfobulbus_propionicus_2	[]	1
Desulfobacula_toluolica_1, Desulfobacterium_autotrophicum_2	[]	1
Candidatus_Portiera_7	[]	1
Riemerella_anatipestifer_2, Elizabethkingia_sp_2, Elizabethkingia_anophelis_2	[]	1
Marinomonas_mediterranea_1	[]	1
Candidatus_Portiera_11	[709]	1
Candidatus_Portiera_3	[708]	1
Desulfobacterium_autotrophicum_1	[]	1
Pseudanabaena_sp_2	[]	1
Gloeobacter_violaceus_1, Gloeobacter_kilaueensis_1	[]	1
Slackia_heliotrinireducens_2	[]	1
Marichromatium_purpuratum_3, Allochromatium_vinosum_1	[]	1
Thiocystis_violascens_2	[]	1
Carboxydothermus_hydrogenoformans_3	[]	1
Synechococcus_sp_1, Synechococcus_sp_4	[]	1
Haliangium_ochraceum_1	[]	1
Granulicella_tundricola_1, Thioflavicoccus_mobilis_1	[]	1
Candidatus_Babela_1	[]	1
Anabaena_sp_3	[]	1
Anabaena_cylindrica_2	[]	1
Herpetosiphon_aurantiacus_2	[]	1
Rickettsiales_bacterium_2	[]	1
Sphaerobacter_thermophilus_3	[]	1
Gloeocapsa_sp_3	[]	1
Candidatus_Cloacimonas_1	[]	1
uncultured_Termite_1	[]	1
Rivularia_sp_3	[]	1
Candidatus_Koribacter_2	[]	1
Geitlerinema_sp_4	[]	1
Synechococcus_elongatus_1, Synechococcus_sp_26	[]	1
Thermosynechococcus_sp_2	[735]	1
Chroococcidiopsis_thermalis_2, Arthrospira_platensis_1, Calothrix_sp_3, Arthrospira_sp_3	[]	1
Synechococcus_sp_15, Thermosynechococcus_elongatus_3	[733]	1
Acaryochloris_marina_3	[]	1
Halothermothrix_orenii_1, Halanaerobium_praevalens_3, Halanaerobium_hydrogeniformans_1	[]	1
Oscillatoria_acuminata_2	[]	1
Symbiobacterium_thermophilum_3	[]	1
Opitutaceae_bacterium_1	[]	1
Syntrophobotulus_glycolicus_3, Desulfitobacterium_dehalogenans_1, Dehalobacter_restrictus_3, Desulfitobacterium_metallireducens_1, Desulfosporosinus_orientis_3, Desulfosporosinus_acidiphilus_3, Dehalobacter_sp_3, Desulfitobacterium_hafniense_1	[]	1
Nodularia_spumigena_1, Nostoc_sp_7, Calothrix_sp_7	[]	1
Roseburia_intestinalis_2, Clostridium_saccharolyticum_1, Eubacterium_rectale_1, Roseburia_hominis_1, Clostridium_sp_6, Butyrivibrio_fibrisolvens_2, Clostridium_cf_3, Ruminococcus_sp_3, Coprococcus_catus_2, Ruminococcus_torques_1, Ruminococcus_obeum_1, butyrate-producing_bacterium_3	[]	1
Syntrophomonas_wolfei_3	[]	1
Owenweeksia_hongkongensis_1, Bacteroidales_bacterium_1, Alistipes_shahii_2, Mucinivorans_hirudinis_1, Alistipes_finegoldii_1	[746]	1
Defluviitoga_tunisiensis_3, Petrotoga_mobilis_3	[745]	1
Desulfotomaculum_carboxydivorans_3, Nostoc_sp_2, Anabaena_variabilis_1, Cylindrospermum_stagnale_3, Nostoc_punctiforme_2	[]	1
Crinalium_epipsammum_2, cyanobacterium_endosymbiont_2, Cyanothece_sp_11	[]	1
Cyanothece_sp_7, Cyanothece_sp_9	[]	1
Cyanothece_sp_4	[]	1
Stanieria_cyanosphaera_2	[]	1
Chamaesiphon_minutus_3, Microcystis_aeruginosa_2	[]	1
Oscillatoria_nigro-viridis_4	[]	1
Methylomicrobium_alcaliphilum_2	[]	1
Haliscomenobacter_hydrossis_2	[]	1
Pedobacter_saltans_2, Sphingobacterium_sp_3	[]	1
Rickettsia_rickettsii_4, Rickettsia_akari_3, Rickettsia_sibirica_1, Rickettsia_japonica_3, Rickettsia_conorii_3, Rickettsia_bellii_2, Rickettsia_heilongjiangensis_3, Candidatus_Rickettsia_1, Rickettsia_peacockii_2, Rickettsia_montanensis_2, Rickettsia_massiliae_3, Rickettsia_parkeri_3, Rickettsia_africae_3, Rickettsia_australis_1, Rickettsia_philipii_3, Rickettsia_rhipicephali_2, Rickettsia_slovaca_3	[758, 760, 764]	1
Rickettsia_rickettsii_3	[757]	1
Cycloclasticus_zancles_1, Cycloclasticus_sp_2	[]	1
Rickettsia_felis_1, Rickettsia_bellii_4, Rickettsia_typhi_2, Rickettsia_prowazekii_2	[757]	1
Owenweeksia_hongkongensis_2	[]	1
Ornithobacterium_rhinotracheale_2, Cytophaga_hutchinsonii_2, endosymbiont_of_5, Candidatus_Amoebophilus_1	[1167]	1
Candidatus_Sulcia_6, Candidatus_Sulcia_2, Candidatus_Sulcia_10	[81]	1
Rickettsia_helvetica_1	[757]	1
