	Adjacency	Frequency
Cupriavidus_necator_3, Cupriavidus_basilensis_4, Cupriavidus_metallidurans_2, Ralstonia_mannitolilytica_1, Ralstonia_pickettii_8, Cupriavidus_taiwanensis_2, Ralstonia_solanacearum_5	[957]	1
Desulfovibrio_africanus_4	[924]	1
Pelobacter_carbinolicus_4	[925]	1
Desulfovibrio_gigas_4	[927]	1
Draconibacterium_orientale_5	[]	1
Runella_slithyformis_2	[]	1
Kineococcus_radiotolerans_4	[]	1
Sodalis_praecaptivus_5, Blochmannia_endosymbiont_9, Blochmannia_endosymbiont_4, Hafnia_alvei_2, Candidatus_Blochmannia_15, Candidatus_Blochmannia_9, Candidatus_Blochmannia_3, Rahnella_aquatilis_6, Sodalis_glossinidius_2, Rahnella_sp_6	[969, 1005]	1
Pantoea_rwandensis_6, Serratia_liquefaciens_3, Serratia_proteamaculans_3, Serratia_multitudinisentens_1, Serratia_sp_3, Desulfovibrio_desulfuricans_1, Serratia_plymuthica_3, Serratia_marcescens_3	[972, 1022, 1041]	1
Candidatus_Baumannia_5	[1003]	1
Oleispira_antarctica_1	[986, 1042]	1
Desulfurispirillum_indicum_4	[]	1
Plautia_stali_4	[511, 972]	1
Desulfomicrobium_baculatum_3	[]	1
Candidatus_Kinetoplastibacterium_23	[994]	1
Nitratiruptor_sp_2	[779, 926]	1
Syntrophomonas_wolfei_4	[937]	1
Fretibacterium_fastidiosum_1	[]	1
Bifidobacterium_longum_6, Bifidobacterium_longum_3, Bifidobacterium_breve_3	[]	1
Wolbachia_endosymbiont_3, Drosophila_willistoni_15, Wolbachia_sp_2, Wolbachia_endosymbiont_11, Wolbachia_endosymbiont_12, Wolbachia_endosymbiont_17	[941]	1
Corynebacterium_pseudotuberculosis_2, Corynebacterium_vitaeruminis_3, Corynebacterium_ureicelerivorans_2, Corynebacterium_imitans_2, Corynebacterium_singulare_5, Corynebacterium_aurimucosum_6, Corynebacterium_pseudotuberculosis_10, Corynebacterium_argentoratense_3, Corynebacterium_kutscheri_4, Corynebacterium_ulcerans_3, Corynebacterium_ulcerans_6, Corynebacterium_efficiens_2, Corynebacterium_diphtheriae_2	[786, 943]	1
Corynebacterium_casei_4	[]	1
Helicobacter_hepaticus_4, Helicobacter_cinaedi_1	[968]	1
Campylobacter_coli_4, Campylobacter_insulaenigrae_3, Campylobacter_jejuni_4, Campylobacter_lari_3, Campylobacter_volucris_3, Campylobacter_sp_2, Campylobacter_peloridis_3, Campylobacter_subantarcticus_3	[798, 970, 1044]	1
Candidatus_Kinetoplastibacterium_5	[994]	1
Faecalitalea_cylindroides_1	[815]	1
Candidatus_Hamiltonella_1	[1004]	1
Ornithobacterium_rhinotracheale_4	[]	1
Draconibacterium_orientale_2	[]	1
Mycoplasma_haemocanis_1	[551, 828]	1
Halorhodospira_halochloris_3	[860, 926]	1
Desulfotomaculum_carboxydivorans_4, Desulfotomaculum_reducens_1	[931]	1
Corynebacterium_halotolerans_2, Corynebacterium_casei_1, Corynebacterium_marinum_2, Corynebacterium_humireducens_4, Corynebacterium_atypicum_5, Corynebacterium_maris_2, Corynebacterium_camporealensis_2, Corynebacterium_callunae_2	[943]	1
Cellvibrio_japonicus_1	[]	1
Sideroxydans_lithotrophicus_3	[964, 1043]	1
Neisseria_gonorrhoeae_2, Snodgrassella_alvi_3, Neisseria_lactamica_1, Neisseria_meningitidis_1	[]	1
Halothiobacillus_neapolitanus_1, Methylotenera_versatilis_1	[879, 967]	1
Serratia_symbiotica_1	[883, 972, 1041]	1
Thalassolituus_oleivorans_3	[]	1
Candidatus_Symbiobacter_2	[]	1
Streptomyces_lydicus_1, Streptomyces_pratensis_2, Streptomyces_sp_9, Streptomyces_sp_12	[892]	1
Pseudoxanthomonas_suwonensis_9	[987]	1
Campylobacter_hominis_2	[]	1
Actinoplanes_friuliensis_2	[]	1
Psychrobacter_cryohalolentis_3, Colwellia_psychrerythraea_3, Psychrobacter_arcticus_2, Psychrobacter_sp_3, Psychrobacter_sp_7	[]	1
Candidatus_Sodalis_3	[908, 1004, 1033]	1
Sulfurovum_sp_4	[1006]	1
Gallionella_capsiferriformans_1	[1030]	1
Sulfurimonas_denitrificans_3	[1019]	1
Streptomyces_sp_3	[]	1
Sinorhizobium_fredii_5	[1048]	1
Flavobacteriaceae_bacterium_5	[]	1
Candidatus_Liberibacter_4	[832, 1046]	1
Spiroplasma_chrysopicola_2, Spiroplasma_syrphidicola_2	[]	1
Arthrobacter_chlorophenolicus_8	[]	1
Arthrobacter_chlorophenolicus_7	[]	1
Streptomyces_albulus_3	[]	1
Synechococcus_sp_45	[]	1
Turneriella_parva_4	[]	1
Actinoplanes_missouriensis_2	[]	1
Shewanella_pealeana_2, Shewanella_halifaxensis_1	[]	1
Celeribacter_indicus_4	[]	1
Wolbachia_endosymbiont_5, Wolbachia_sp_5, Wolbachia_endosymbiont_19	[1920]	1
Neorickettsia_helminthoeca_3	[]	1
Orientia_tsutsugamushi_1	[]	1
Magnetospirillum_gryphiswaldense_3	[]	1
Rothia_mucilaginosa_2	[]	1
Actinoplanes_missouriensis_3	[]	1
Actinoplanes_friuliensis_3, Actinoplanes_sp_1	[]	1
Actinoplanes_sp_9	[]	1
Tropheryma_whipplei_2	[]	1
Kytococcus_sedentarius_5	[]	1
Dermacoccus_nishinomiyaensis_2	[]	1
Methylacidiphilum_fumariolicum_2	[1077]	1
Thermomonospora_curvata_6	[]	1
alpha_proteobacterium_3	[]	1
Candidatus_Pelagibacter_1	[]	1
Candidatus_Pelagibacter_6	[]	1
Verrucomicrobia_bacterium_1	[]	1
Thermobifida_fusca_5	[1078]	1
Propionibacterium_acidipropionici_5	[]	1
Methylacidiphilum_infernorum_2	[1069]	1
Nocardiopsis_dassonvillei_2, Nocardiopsis_alba_1	[1075]	1
Spiroplasma_sabaudiense_1, Spiroplasma_diminutum_1	[]	1
Spiroplasma_culicicola_1, Spiroplasma_apis_1	[1081]	1
Spiroplasma_taiwanense_1	[1080]	1
Pseudomonas_putida_5, Pseudomonas_poae_1, Pseudomonas_mandelii_2, Pseudomonas_protegens_1, Pseudomonas_rhizosphaerae_5, Pseudomonas_parafulva_5, Pseudomonas_alkylphenolia_3, Pseudomonas_plecoglossicida_1, Pseudomonas_monteilii_6, Pseudomonas_syringae_1, Pseudomonas_entomophila_5, Pseudomonas_brassicacearum_4, Pseudomonas_simiae_1, Pseudomonas_cremoricolorata_1, Pseudomonas_mosselii_1, Pseudomonas_savastanoi_4, Pseudomonas_fluorescens_2, Pseudomonas_fluorescens_9, Pseudomonas_chlororaphis_6, Pseudomonas_chlororaphis_1, Pseudomonas_sp_11, Pseudomonas_cichorii_4	[]	1
Kineococcus_radiotolerans_1	[]	1
Streptomyces_lydicus_3	[]	1
Corynebacterium_glyciniphilum_2	[]	1
Methylocella_silvestris_2, Beijerinckia_indica_1	[]	1
Streptomyces_fulvissimus_6	[]	1
Candidatus_Profftella_1	[1091]	1
Gemmatimonadetes_bacterium_3, Gemmatimonas_aurantiaca_4	[]	1
Actinoplanes_sp_10	[]	1
Vibrio_vulnificus_1, Vibrio_alginolyticus_5, Vibrio_alginolyticus_6, Vibrio_tasmaniensis_7, Vibrio_tasmaniensis_3, Vibrio_nigripulchritudo_1, Aliivibrio_wodanis_3, Vibrio_parahaemolyticus_8, Vibrio_parahaemolyticus_6, Aliivibrio_salmonicida_3, Vibrio_cholerae_1, Vibrio_anguillarum_2, Photobacterium_gaetbulicola_1, Vibrio_sp_5, Vibrio_sp_8, Vibrio_tubiashii_1, Vibrio_coralliilyticus_2, Vibrio_furnissii_2, Vibrio_furnissii_8, Vibrio_campbellii_4	[699, 1088]	1
Owenweeksia_hongkongensis_2	[1094]	1
Mobiluncus_curtisii_3	[]	1
Niabella_soli_4	[1092, 1096]	1
Chryseobacterium_sp_2	[42]	1
Riemerella_anatipestifer_1	[1094]	1
Mycoplasma_mobile_3	[]	1
Anaplasma_centrale_1, Anaplasma_marginale_3, Anaplasma_phagocytophilum_5	[]	1
Nostoc_sp_17, Anabaena_cylindrica_1, Calothrix_sp_8	[]	1
Nostoc_sp_12	[]	1
Neorickettsia_risticii_1, Neorickettsia_helminthoeca_1, Neorickettsia_sennetsu_1	[]	1
Nostoc_sp_9	[1103]	1
Nostoc_punctiforme_9	[1102]	1
Calothrix_sp_7	[]	1
Candidatus_Paracaedibacter_4	[]	1
Mycoplasma_yeatsii_2	[]	1
Mycoplasma_mycoides_3, Mycoplasma_leachii_2, Mycoplasma_capricolum_2	[]	1
Mycoplasma_putrefaciens_4, Mycoplasma_putrefaciens_3	[]	1
Granulicella_mallensis_1	[]	1
Terriglobus_saanensis_1, Terriglobus_roseus_5	[]	1
Sphaerochaeta_globosa_1	[]	1
Sphaerochaeta_pleomorpha_5	[]	1
Dokdonia_sp_6	[]	1
Borrelia_duttonii_2, Borrelia_turicatae_2, Borrelia_miyamotoi_2, Borrelia_recurrentis_2, Borrelia_parkeri_2, Borrelia_crocidurae_2, Borrelia_hermsii_2	[]	1
Candidatus_Carsonella_4	[]	1
Danio_rerio_476	[]	1
Thermobifida_fusca_4	[]	1
Acetobacterium_woodii_4	[]	1
Eubacterium_limosum_5	[]	1
Roseiflexus_castenholzii_1, Roseiflexus_sp_5	[1167]	1
Herpetosiphon_aurantiacus_3	[]	1
Wigglesworthia_glossinidia_4, Candidatus_Blochmannia_1	[1231]	1
Candidatus_Blochmannia_12, Wigglesworthia_glossinidia_7	[1232]	1
Candidatus_Riesia_1	[]	1
Thermincola_potens_1	[]	1
Sulfobacillus_acidophilus_2	[]	1
Kyrpidia_tusciae_4	[1216]	1
Caldilinea_aerophila_3	[]	1
Haliscomenobacter_hydrossis_3	[]	1
Halanaerobium_praevalens_4	[]	1
Clostridium_cellulovorans_4, Clostridium_cellulovorans_3, Clostridium_botulinum_7, Clostridium_sp_3, Alkaliphilus_oremlandii_2, Clostridium_saccharobutylicum_1, Clostridium_saccharoperbutylacetonicum_1, Clostridium_baratii_1, Alkaliphilus_metalliredigens_2, Clostridium_beijerinckii_1, Peptoclostridium_difficile_5, Peptoclostridium_difficile_2, Clostridium_pasteurianum_5, Clostridium_tetani_4, Clostridium_cellulolyticum_3, Clostridium_perfringens_1, Clostridium_perfringens_2, Clostridium_acetobutylicum_4, Filifactor_alocis_2, Clostridium_sordellii_2, Clostridium_clariflavum_5	[1514]	1
Eubacterium_acidaminophilum_2	[]	1
Chlorobium_phaeobacteroides_9, Chlorobium_phaeobacteroides_5, Prosthecochloris_aestuarii_5	[1233]	1
Acidobacterium_capsulatum_3	[]	1
Candidatus_Koribacter_1	[]	1
Dictyoglomus_turgidum_5, Lactococcus_garvieae_2, Lactococcus_lactis_3, Dictyoglomus_thermophilum_4	[]	1
Thermodesulfovibrio_yellowstonii_4	[]	1
Desulfomonile_tiedjei_5	[]	1
Candidatus_Desulforudis_4, Desulfotomaculum_ruminis_5	[1221, 1234]	1
Anaerolinea_thermophila_4, Natranaerobius_thermophilus_4	[]	1
Syntrophobotulus_glycolicus_1, Dehalobacter_restrictus_1, Dehalobacter_sp_3	[1515]	1
Chlorobium_phaeovibrioides_3, Pelodictyon_phaeoclathratiforme_4, Chlorobium_chlorochromatii_3	[]	1
Chlorobaculum_parvum_3, Chlorobium_limicola_5	[]	1
Dehalococcoides_mccartyi_7, Dehalococcoides_mccartyi_4, Dehalogenimonas_lykanthroporepellens_4	[]	1
Thermobaculum_terrenum_1, Roseiflexus_castenholzii_2, Sphaerobacter_thermophilus_1, Roseiflexus_sp_3, Thermomicrobium_roseum_5	[]	1
Thermodesulfobium_narugense_3, Chloroflexus_sp_5, Chloroflexus_aggregans_5, Anaerolinea_thermophila_5, Chloroflexus_aurantiacus_5	[]	1
Desulfurella_acetivorans_1, Hippea_maritima_4	[]	1
Geobacter_uraniireducens_5, Geobacter_daltonii_4	[1516]	1
Singulisphaera_acidiphila_5, Isosphaera_pallida_6	[]	1
Syntrophus_aciditrophicus_1	[]	1
Syntrophobacter_fumaroxidans_5, Desulfobacca_acetoxidans_2	[]	1
Desulfobulbus_propionicus_4, Desulfotalea_psychrophila_3, Desulfocapsa_sulfexigens_3	[]	1
Desulfococcus_oleovorans_2, Desulfatibacillum_alkenivorans_5, Desulfarculus_baarsii_3, Desulfurivibrio_alkaliphilus_3	[]	1
Candidatus_Methylomirabilis_2	[]	1
Desulfotomaculum_reducens_3	[1227]	1
Desulfotomaculum_carboxydivorans_3, Desulfotomaculum_acetoxidans_2	[1228, 1236]	1
Leptospira_borgpetersenii_4, Leptospira_interrogans_4	[]	1
Candidatus_Nitrospira_1	[]	1
Heliobacterium_modesticaldum_7	[]	1
Acidaminococcus_fermentans_6, Acidaminococcus_intestini_5, Megamonas_hypermegale_4, Selenomonas_sputigena_4	[]	1
Desulfobacula_toluolica_5, Desulfobacterium_autotrophicum_2	[]	1
Rhodoluna_lacicola_4	[]	1
Dehalococcoides_mccartyi_1	[]	1
Clostridium_perfringens_7, Clostridium_perfringens_6	[]	1
Xanthomonas_oryzae_5, Xanthomonas_axonopodis_2, Xanthomonas_sacchari_2, Xylella_fastidiosa_4, Xanthomonas_fuscans_2, Xanthomonas_citri_2, Pseudoxanthomonas_suwonensis_4, Pseudoxanthomonas_spadix_3, Stenotrophomonas_rhizophila_5, Thermacetogenium_phaeum_3, Pelotomaculum_thermopropionicum_4, Xanthomonas_albilineans_4, Xanthomonas_campestris_4, Xanthomonas_campestris_7	[1237]	1
Chloroflexus_sp_1, Chloroflexus_aggregans_4, Sphaerobacter_thermophilus_3, Chloroflexus_aurantiacus_1	[1167]	1
Chthonomonas_calidirosea_3	[1120, 1166]	1
Sulfurihydrogenibium_azorense_3, Sulfurihydrogenibium_sp_4	[]	1
Candidatus_Baumannia_2	[]	1
Pectobacterium_sp_5, Yersinia_pseudotuberculosis_1, Yersinia_aldovae_2, Shigella_dysenteriae_6, Pantoea_vagans_4, Klebsiella_variicola_6, Citrobacter_koseri_6, Plautia_stali_5, Photorhabdus_asymbiotica_5, Klebsiella_pneumoniae_6, Yersinia_rohdei_3, Enterobacter_aerogenes_5, Pantoea_ananatis_4, Escherichia_coli_2, Pectobacterium_wasabiae_5, Xenorhabdus_doucetiae_6, Sodalis_praecaptivus_3, Xenorhabdus_bovienii_10, Yersinia_intermedia_6, Cedecea_neteri_11, Edwardsiella_ictaluri_4, secondary_endosymbiont_3, secondary_endosymbiont_7, Pectobacterium_carotovorum_7, Pectobacterium_carotovorum_5, Yersinia_frederiksenii_3, Hafnia_alvei_3, Klebsiella_michiganensis_2, synthetic_Escherichia_2, Edwardsiella_tarda_5, Candidatus_Moranella_1, Erwinia_amylovora_3, Cedecea_neteri_6, Shigella_boydii_4, Shigella_sonnei_3, Yersinia_enterocolitica_5, Serratia_proteamaculans_2, Erwinia_sp_4, Yersinia_similis_3, Xenorhabdus_bovienii_6, Enterobacter_cloacae_8, Enterobacter_cloacae_1, Yersinia_kristensenii_5, Enterobacteriaceae_bacterium_7, Yersinia_ruckeri_2, Serratia_sp_2, Dickeya_dadantii_1, Erwinia_tasmaniensis_3, Salmonella_bongori_2, Candidatus_Hamiltonella_2, Escherichia_fergusonii_7, Enterobacter_sp_1, Candidatus_Sodalis_2, Erwinia_billingiae_3, Serratia_multitudinisentens_6, Escherichia_albertii_6, Kosakonia_sacchari_8, Shimwellia_blattae_6, Enterobacter_asburiae_7, Serratia_plymuthica_2, Salmonella_enterica_5, Salmonella_enterica_7, Raoultella_ornithinolytica_5, Pantoea_sp_2, Serratia_symbiotica_2, Erwinia_pyrifoliae_2, Rahnella_aquatilis_5, Pectobacterium_atrosepticum_1, Xenorhabdus_nematophila_3, Sodalis_glossinidius_4, Yersinia_pestis_5, Dickeya_zeae_5, Shigella_flexneri_3, Citrobacter_rodentium_1, Serratia_liquefaciens_2, Xenorhabdus_poinarii_4, Serratia_marcescens_2, Rahnella_sp_5	[1172, 1230, 1518]	1
Pantoea_rwandensis_5	[1172]	1
Salmonella_enterica_23	[1170, 1171]	1
Syntrophobotulus_glycolicus_3, Dehalobacter_restrictus_5, Dehalobacter_sp_4	[]	1
Acetohalobium_arabaticum_4	[1238]	1
Denitrovibrio_acetiphilus_1	[]	1
Sphaerochaeta_coccoides_3	[]	1
Blochmannia_endosymbiont_6	[]	1
Pelobacter_propionicus_1, Geobacter_pickeringii_4, Geobacter_metallireducens_4, Geobacter_sulfurreducens_4	[]	1
Desulfobacula_toluolica_2, Desulfobacterium_autotrophicum_1	[]	1
Leptospirillum_ferrooxidans_1	[]	1
Fibrella_aestuarina_3, Spirosoma_radiotolerans_1, Spirosoma_linguale_3	[]	1
Candidatus_Nitrospira_5, Dyadobacter_fermentans_5, Leptospirillum_ferriphilum_1, Thermodesulfovibrio_yellowstonii_5	[]	1
Desulfovibrio_piezophilus_2	[]	1
Desulfovibrio_desulfuricans_2	[1217]	1
Geobacter_daltonii_3, Geobacter_sp_4	[]	1
Geobacter_uraniireducens_4, Pelobacter_carbinolicus_1, Geobacter_pickeringii_2, Geoalkalibacter_subterraneus_3, Geobacter_metallireducens_1	[]	1
Desulfobacca_acetoxidans_1	[]	1
Desulfovibrio_magneticus_1	[]	1
Acidithiobacillus_ferrooxidans_2, Acidithiobacillus_ferrivorans_1	[]	1
Legionella_oakridgensis_4, Legionella_fallonii_2, Legionella_pneumophila_2, Legionella_hackeliae_4, Halorhodospira_halophila_4, Legionella_longbeachae_1	[1211]	1
Candidatus_Methylomirabilis_4	[]	1
Tatlockia_micdadei_1	[]	1
Nocardioides_sp_5	[]	1
Thermaerobacter_marianensis_3, Sulfobacillus_acidophilus_3	[]	1
gamma_proteobacterium_1	[]	1
Mahella_australiensis_2	[]	1
Helicobacter_cetorum_5, Helicobacter_pylori_2, Helicobacter_pylori_7, Helicobacter_pylori_6, Helicobacter_pylori_13, Helicobacter_acinonychis_2	[1224, 1246]	1
Desulfovibrio_africanus_5	[]	1
Leptospirillum_ferriphilum_4, Leptospirillum_ferrooxidans_4	[]	1
Desulfovibrio_piezophilus_3, Desulfovibrio_salexigens_6, Desulfovibrio_hydrothermalis_1	[]	1
Desulfomicrobium_baculatum_4	[]	1
Desulfohalobium_retbaense_1, Pelobacter_carbinolicus_2, Desulfovibrio_gigas_3, Desulfovibrio_magneticus_4, Desulfovibrio_desulfuricans_9, Lawsonia_intracellularis_2, Geoalkalibacter_subterraneus_2, Desulfovibrio_vulgaris_9, Desulfovibrio_vulgaris_1, Desulfovibrio_vulgaris_13	[]	1
Desulfovibrio_gigas_5	[]	1
Desulfococcus_oleovorans_4, Thiolapillus_brandeum_2, Hahella_chejuensis_1, Alcanivorax_dieselolei_2, Alcanivorax_borkumensis_1, endosymbiont_of_12, Syntrophus_aciditrophicus_4, Desulfatibacillum_alkenivorans_4	[]	1
Desulfobulbus_propionicus_2, Desulfurivibrio_alkaliphilus_1	[]	1
Alcanivorax_pacificus_4, Halomonas_elongata_4, Halomonas_sp_3, Halomonas_campaniensis_7, Chromohalobacter_salexigens_2	[1243]	1
Thermobaculum_terrenum_3	[]	1
Coxiella_burnetii_4	[1211]	1
Desulfocapsa_sulfexigens_4	[]	1
Coxiella_endosymbiont_5	[]	1
Legionella_pneumophila_6	[1190, 1208]	1
Hydrogenobaculum_sp_3	[]	1
Chloracidobacterium_thermophilum_4	[]	1
Clostridium_botulinum_14, Clostridium_kluyveri_3, Clostridium_novyi_4	[1521]	1
Halanaerobium_praevalens_3	[]	1
Desulfotalea_psychrophila_5	[1127]	1
Desulfovibrio_aespoeensis_2	[1184]	1
Helicobacter_mustelae_2	[1224]	1
Symbiobacterium_thermophilum_6	[]	1
Moorella_thermoacetica_3, Caldicellulosiruptor_bescii_5, Desulfotomaculum_kuznetsovii_5, Caldicellulosiruptor_kronotskyensis_4, Thermosediminibacter_oceani_5, Caldicellulosiruptor_lactoaceticus_1, Eubacterium_acidaminophilum_4	[]	1
Mahella_australiensis_5	[1139]	1
Thermosediminibacter_oceani_3	[]	1
Tepidanaerobacter_acetatoxydans_4	[]	1
Helicobacter_cetorum_3	[1197, 1218]	1
Clostridium_sp_4, Clostridium_cellulolyticum_4	[]	1
Ruminiclostridium_thermocellum_6	[]	1
Caldicellulosiruptor_saccharolyticus_2, Tepidanaerobacter_acetatoxydans_5, Caldicellulosiruptor_obsidiansis_5, Caldanaerobacter_subterraneus_3, Caldicellulosiruptor_hydrothermalis_4, Halanaerobium_hydrogeniformans_4, Thermoanaerobacter_kivui_5, Caldicellulosiruptor_owensensis_5, Clostridium_tetani_1, Caldicellulosiruptor_kristjanssonii_1	[1155]	1
Thermoanaerobacter_sp_4, Thermoanaerobacter_italicus_5, Thermoanaerobacter_mathranii_5, Clostridium_stercorarium_2, Thermoanaerobacter_pseudethanolicus_5, Thermoanaerobacterium_thermosaccharolyticum_6, Thermoanaerobacterium_thermosaccharolyticum_4, Thermoanaerobacter_brockii_5, Thermoanaerobacterium_saccharolyticum_4, Thermoanaerobacterium_xylanolyticum_2, Thermoanaerobacter_wiegelii_5	[1156]	1
Candidatus_Cloacimonas_3	[]	1
Candidatus_Pantoea_4	[1170]	1
Blochmannia_endosymbiont_1	[1122]	1
Candidatus_Blochmannia_6	[1123]	1
Chloroherpeton_thalassium_1	[1133]	1
Singulisphaera_acidiphila_7	[1139]	1
Melioribacter_roseus_2, Ignavibacterium_album_5	[]	1
Muricauda_lutaonensis_3	[1156]	1
Sorangium_cellulosum_8, Sorangium_cellulosum_2	[1165]	1
Halobacteroides_halobius_8	[1174]	1
Borrelia_garinii_2, Borrelia_garinii_6, Borrelia_bissettii_2, Borrelia_valaisiana_2, Borrelia_burgdorferi_2, Borrelia_burgdorferi_6, Borrelia_afzelii_2, Borrelia_chilensis_2	[]	1
Turneriella_parva_3	[]	1
Desulfobacterium_autotrophicum_3	[]	1
Desulfobacula_toluolica_1	[]	1
Candidatus_Evansia_4	[1206]	1
Sebaldella_termitidis_5	[]	1
Pelobacter_carbinolicus_6	[]	1
Helicobacter_pylori_8	[1197]	1
Verrucomicrobium_spinosum_8	[]	1
Snodgrassella_alvi_4	[]	1
Neisseria_meningitidis_6, Neisseria_gonorrhoeae_5, Neisseria_elongata_2, Neisseria_lactamica_3	[]	1
Laribacter_hongkongensis_5, Pseudogulbenkiania_sp_1, Chromobacterium_violaceum_5	[]	1
Thermoplasmatales_archaeon_4	[]	1
Ilumatobacter_coccineus_5	[]	1
Caldilinea_aerophila_5	[]	1
Leuconostoc_gelidum_2	[]	1
Treponema_paraluiscuniculi_4, Treponema_pallidum_4	[]	1
Burkholderiales_bacterium_1	[]	1
Azoarcus_sp_10, Aromatoleum_aromaticum_1	[]	1
Nitrosomonas_eutropha_1, Nitrosomonas_sp_7, Nitrosomonas_europaea_3, Nitrosospira_multiformis_1	[1404]	1
Pusillimonas_sp_3, Janthinobacterium_agaricidamnosum_3, Herbaspirillum_seropedicae_5	[]	1
Thauera_sp_7, Burkholderia_rhizoxinica_2	[]	1
Thioflavicoccus_mobilis_5	[]	1
Marichromatium_purpuratum_1, Thiocystis_violascens_1, Allochromatium_vinosum_3	[]	1
Burkholderia_pseudomallei_6, Burkholderia_pseudomallei_1, Collimonas_fungivorans_5, Burkholderia_thailandensis_4, Burkholderia_vietnamiensis_2, Pandoraea_oxalativorans_1, Burkholderia_ubonensis_1, Bordetella_holmesii_4, Rhodocyclaceae_bacterium_3, Burkholderia_fungorum_7, Cupriavidus_necator_4, Ralstonia_solanacearum_1, Burkholderia_phytofirmans_3, Burkholderia_xenovorans_5, Leptothrix_cholodnii_5, Thiomonas_arsenitoxydans_4, Cupriavidus_basilensis_5, Burkholderia_phymatum_3, Pandoraea_pulmonicola_1, Candidatus_Kinetoplastibacterium_9, Burkholderia_lata_2, Burkholderia_sp_5, Burkholderia_sp_7, Comamonadaceae_bacterium_5, Cupriavidus_metallidurans_5, Ralstonia_mannitolilytica_2, Burkholderia_oklahomensis_5, Collimonas_arenae_2, Ralstonia_pickettii_2, Janthinobacterium_sp_2, Dechloromonas_aromatica_1, Burkholderia_phenoliruptrix_4, Burkholderia_gladioli_4, Polynucleobacter_necessarius_2, Burkholderia_dolosa_1, Bordetella_petrii_5, Achromobacter_xylosoxidans_4, Bordetella_avium_3, Cupriavidus_taiwanensis_3, Burkholderia_mallei_1, Burkholderia_mallei_6, Bordetella_pertussis_1, Burkholderia_cepacia_1, Burkholderia_glumae_5, Pandoraea_sp_4, Bordetella_parapertussis_3, Burkholderia_ambifaria_1, Pandoraea_sputorum_5, Candidatus_Kinetoplastibacterium_19, Pandoraea_apista_1, Thiobacillus_denitrificans_1, Herminiimonas_arsenicoxydans_2, Pandoraea_sp_1, Burkholderia_multivorans_1, Bordetella_bronchiseptica_2, beta_proteobacterium_2, Pandoraea_vervacti_5, Burkholderia_cenocepacia_6, Burkholderia_cenocepacia_2, Rubrivivax_gelatinosus_1, Pandoraea_pnomenusa_6, Pandoraea_pnomenusa_5, Thiomonas_intermedia_4	[1269]	1
Sulfuritalea_hydrogenivorans_1, Azoarcus_sp_1	[]	1
Thioploca_ingrica_2	[]	1
Dermacoccus_nishinomiyaensis_3	[]	1
Acholeplasma_palmae_3	[]	1
Methylomonas_methanica_5	[]	1
Candidatus_Kinetoplastibacterium_4	[1263]	1
Granulicella_tundricola_2	[]	1
Clostridium_autoethanogenum_5, Clostridium_ljungdahlii_5, Clostridium_acetobutylicum_3	[]	1
Thioploca_ingrica_1	[]	1
Collimonas_fungivorans_4, Collimonas_arenae_5, Janthinobacterium_sp_5, Herminiimonas_arsenicoxydans_5	[]	1
Nitrosomonas_sp_4	[]	1
Lactobacillus_sanfranciscensis_4	[]	1
Brachyspira_murdochii_2, Brachyspira_hyodysenteriae_4, Brachyspira_intermedia_4	[]	1
Candidatus_Accumulibacter_5	[]	1
Petrotoga_mobilis_1	[]	1
Marinitoga_piezophila_2	[]	1
Defluviitoga_tunisiensis_5	[]	1
Defluviitoga_tunisiensis_2	[]	1
Marinitoga_piezophila_3	[]	1
Caldicellulosiruptor_lactoaceticus_2, Caldicellulosiruptor_saccharolyticus_1, Caldicellulosiruptor_bescii_1, Caldicellulosiruptor_obsidiansis_4, Caldicellulosiruptor_hydrothermalis_5, Caldicellulosiruptor_kronotskyensis_5, Caldicellulosiruptor_owensensis_1, Caldicellulosiruptor_kristjanssonii_5	[]	1
Candidatus_Blochmannia_8	[]	1
Photobacterium_gaetbulicola_3	[]	1
Vibrio_alginolyticus_4, Vibrio_alginolyticus_7, Vibrio_tasmaniensis_2, Vibrio_nigripulchritudo_6, Vibrio_sp_4, Vibrio_sp_7, Aliivibrio_wodanis_1, Vibrio_parahaemolyticus_5, Vibrio_vulnificus_3, Aliivibrio_salmonicida_2, Vibrio_cholerae_5, Vibrio_anguillarum_3, Vibrio_tubiashii_4, Vibrio_coralliilyticus_1, Vibrio_furnissii_1, Vibrio_campbellii_3	[]	1
Dehalococcoides_mccartyi_2, Dehalogenimonas_lykanthroporepellens_5	[]	1
Wigglesworthia_glossinidia_6	[1289]	1
Wigglesworthia_glossinidia_3	[1288]	1
Carboxydothermus_hydrogenoformans_2	[]	1
secondary_endosymbiont_6	[1371]	1
Buchnera_aphidicola_11	[]	1
Brachyspira_pilosicoli_4	[]	1
Candidatus_Portiera_4	[1295, 1296]	1
Candidatus_Portiera_2	[1294]	1
Candidatus_Portiera_9	[1294]	1
Candidatus_Babela_5	[1358]	1
Thermotoga_caldifontis_4, Thermotoga_profunda_3, Pseudothermotoga_thermarum_3, Pseudothermotoga_lettingae_2, Pseudothermotoga_elfii_2, Pseudothermotoga_hypogea_2	[]	1
Halanaerobium_hydrogeniformans_3	[]	1
