	Adjacency	Frequency
Debaryomyces_hansenii_4	[1191]	1
Bacteriovorax_marinus_2	[]	1
Cryptococcus_gattii_2, Cryptococcus_neoformans_2	[]	1
Xenopus_tropicalis_21, Xenopus_tropicalis_23, Xenopus_tropicalis_6, Xenopus_tropicalis_14, Xenopus_tropicalis_16, Xenopus_tropicalis_10, Xenopus_tropicalis_11, Xenopus_tropicalis_13, Xenopus_tropicalis_19, Xenopus_tropicalis_73, Xenopus_tropicalis_74	[1206, 1210]	1
Xenopus_tropicalis_72	[]	1
Xenopus_tropicalis_24	[]	1
Xenopus_tropicalis_31, Xenopus_tropicalis_15	[1203, 1207]	1
Xenopus_tropicalis_9	[1206]	1
Sphaerochaeta_globosa_1	[]	1
Methanococcus_voltae_2	[1138]	1
Xenopus_tropicalis_34	[1141, 1203]	1
Saccharomycetaceae_sp_4, Ashbya_gossypii_3	[]	1
Kluyveromyces_lactis_4	[]	1
Xenopus_tropicalis_28	[]	1
Methanococcoides_burtonii_1	[]	1
Methanococcoides_methylutens_3	[]	1
Methanococcoides_burtonii_2	[1154]	1
Oreochromis_niloticus_5	[]	1
Halobacterium_sp_4, Halobacterium_salinarum_1, Natrinema_sp_3	[1225]	1
Natronomonas_pharaonis_2	[]	1
Haloquadratum_walsbyi_1	[]	1
Halobacterium_sp_2, Haloterrigena_turkmenica_2, Natronomonas_moolapensis_3	[]	1
Haloarcula_sp_3, Haloferax_mediterranei_1, Halobacterium_sp_5, Halovivax_ruber_1, Natronobacterium_gregoryi_2, Halogeometricum_borinquense_3, Haloarcula_marismortui_1, Halopiger_xanaduensis_2, Haloferax_volcanii_1, Natronococcus_occultus_1, Natrinema_pellirubrum_4, Halalkalicoccus_jeotgali_2, Halobacterium_salinarum_2, Natrinema_sp_1, Natrialba_magadii_3, Haloarcula_hispanica_2	[]	1
Halorhabdus_tiamatea_2	[1159]	1
Haloquadratum_walsbyi_2	[]	1
Haloterrigena_turkmenica_3	[1218]	1
Bacillus_thuringiensis_8	[]	1
Arabidopsis_thaliana_9	[1228]	1
Medicago_truncatula_2, Vitis_vinifera_21	[1227]	1
Clostridium_saccharoperbutylacetonicum_2, Clostridium_saccharobutylicum_3, Clostridium_beijerinckii_3	[]	1
Prevotella_sp_2, Bacteroides_salanitronis_2, Bacteroides_salanitronis_3, Prevotella_intermedia_3, Bacteroides_helcogenes_2	[1585]	1
Prevotella_ruminicola_3, Alistipes_shahii_3, Alistipes_finegoldii_3	[]	1
Selenomonas_ruminantium_2	[1239, 1302]	1
Enterococcus_faecium_1, Melissococcus_plutonius_1, Enterococcus_mundtii_1, Enterococcus_faecalis_2, Tetragenococcus_halophilus_1, Enterococcus_hirae_1, Enterococcus_casseliflavus_1	[]	1
Marinitoga_piezophila_1	[]	1
Treponema_succinifaciens_2	[]	1
Prevotella_sp_1, Prevotella_intermedia_2, Prevotella_ruminicola_2, Prevotella_dentalis_5, Odoribacter_splanchnicus_1, Prevotella_denticola_1, Prevotella_melaninogenica_2	[]	1
Bacteroides_xylanisolvens_1, Bacteroides_vulgatus_3, Bacteroides_fragilis_1, Bacteroidales_bacterium_3, Bacteroides_xylanisolvens_3, Bacteroides_thetaiotaomicron_1, Bacteroides_dorei_5, Bacteroides_dorei_2	[]	1
Oleispira_antarctica_1	[]	1
Selenomonas_ruminantium_3	[1232, 1304]	1
Porphyromonas_asaccharolytica_3, Bacteroidales_bacterium_1	[]	1
Alistipes_shahii_2	[1305]	1
Pelosinus_sp_2	[]	1
Pelosinus_sp_3	[]	1
Moorella_thermoacetica_3	[]	1
Tepidanaerobacter_acetatoxydans_2	[1306]	1
Candidatus_Portiera_5	[]	1
Candidatus_Sulcia_5	[1248]	1
Candidatus_Sulcia_1	[1247]	1
Niabella_soli_3	[1250]	1
Niastella_koreensis_3	[1249]	1
Pedobacter_saltans_1, Dyadobacter_fermentans_2, Pedobacter_heparinus_2	[]	1
Spirosoma_radiotolerans_2, Sphingobacterium_sp_3, Spirosoma_linguale_3	[]	1
Tannerella_forsythia_4	[]	1
Porphyromonas_asaccharolytica_2, Thermovirga_lienii_3, Aminobacterium_colombiense_3, Fretibacterium_fastidiosum_2, Thermanaerovibrio_acidaminovorans_2, Tannerella_forsythia_1	[1255]	1
Niastella_koreensis_1	[1254]	1
Clostridium_baratii_2, Anaerobaculum_mobile_3	[]	1
Myroides_profundi_1, Flavobacterium_columnare_1, Myroides_sp_2	[]	1
Thermomicrobium_roseum_2	[]	1
Kosmotoga_olearia_2	[]	1
Niabella_soli_2, Chitinophaga_pinensis_3	[]	1
Porphyromonadaceae_bacterium_3	[]	1
Acetobacterium_woodii_2	[]	1
Leadbetterella_byssophila_1, Porphyromonas_gingivalis_5, Porphyromonas_gingivalis_1, Porphyromonas_gingivalis_3, Parabacteroides_distasonis_1	[]	1
Wigglesworthia_glossinidia_3	[]	1
Thermobispora_bispora_1, Rubrobacter_radiotolerans_3, Streptosporangium_roseum_2, Streptosporangium_roseum_1	[1672]	1
Psychroflexus_torquis_1	[]	1
Flavobacteriaceae_bacterium_2, Barnesiella_viscericola_1, Barnesiella_viscericola_4, Alistipes_finegoldii_1, Alistipes_shahii_1, Flavobacterium_indicum_1	[1269, 1279]	1
Porphyromonas_asaccharolytica_1, Elizabethkingia_sp_2, Porphyromonas_gingivalis_2, Rhodothermus_marinus_2, Riemerella_anatipestifer_1, Chryseobacterium_sp_1, Elizabethkingia_anophelis_2	[1269, 1270, 1280, 1284, 1305]	1
Bacteroidales_bacterium_2, Haliscomenobacter_hydrossis_2	[1267, 1268]	1
Blattabacterium_sp_2, Blattabacterium_sp_4, Blattabacterium_sp_9, Blattabacterium_sp_13	[1268]	1
Alkaliphilus_metalliredigens_1, Finegoldia_magna_1, Pelosinus_fermentans_2, Pelosinus_sp_7, Heliobacterium_modesticaldum_5, Syntrophomonas_wolfei_3, Desulfotomaculum_acetoxidans_1, Heliobacterium_modesticaldum_4, Syntrophothermus_lipocalidus_3, Heliobacterium_modesticaldum_1, Acetobacterium_woodii_3, Peptoniphilus_sp_2, Eubacterium_limosum_2	[1674]	1
Thermincola_potens_1, Paenibacillus_larvae_5, Candidatus_Desulforudis_1, Moorella_thermoacetica_2, Clostridium_sticklandii_1, Paenibacillus_larvae_2, Desulfotomaculum_carboxydivorans_3, Desulfotomaculum_carboxydivorans_4, Desulfotomaculum_gibsoniae_3, Tepidanaerobacter_acetatoxydans_1, Ammonifex_degensii_3, Paenibacillus_beijingensis_1, Alkaliphilus_oremlandii_2, Desulfotomaculum_reducens_1, Paenibacillus_sp_4, Desulfotomaculum_kuznetsovii_1, Kyrpidia_tusciae_1, Thermosediminibacter_oceani_4, Syntrophothermus_lipocalidus_4, Alicyclobacillus_acidocaldarius_5, Alicyclobacillus_acidocaldarius_3, Carboxydothermus_hydrogenoformans_3, Caenorhabditis_brenneri_26, Desulfotomaculum_ruminis_2, Thermacetogenium_phaeum_1, Paenibacillus_mucilaginosus_5, Paenibacillus_mucilaginosus_1, Pelotomaculum_thermopropionicum_1, Sulfobacillus_acidophilus_4, Eubacterium_acidaminophilum_2, Filifactor_alocis_2	[1273, 1274, 1281]	1
Paenibacillus_larvae_1	[1272]	1
Sulfobacillus_acidophilus_2	[1272]	1
Sulfobacillus_acidophilus_3	[1282, 1306]	1
Sphaerobacter_thermophilus_2	[]	1
Rhodothermus_marinus_3	[]	1
Mucinivorans_hirudinis_1	[1279]	1
Haliscomenobacter_hydrossis_3	[1267, 1278]	1
Bacteroides_salanitronis_1, Porphyromonadaceae_bacterium_1, Bacteroides_vulgatus_5, Bacteroides_fragilis_2, Paludibacter_propionicigenes_4, Paludibacter_propionicigenes_1, Bacteroides_xylanisolvens_2, Bacteroides_thetaiotaomicron_2, Bacteroides_helcogenes_3, Tannerella_forsythia_3, Parabacteroides_distasonis_2, Bacteroides_dorei_4, Bacteroides_dorei_3, Candidatus_Azobacteroides_2	[1268]	1
Paenibacillus_sp_8	[1272]	1
Syntrophobotulus_glycolicus_2, Desulfitobacterium_dichloroeliminans_3, Desulfitobacterium_hafniense_3, Desulfitobacterium_dehalogenans_3, Dehalobacter_restrictus_3, Desulfitobacterium_metallireducens_4, Dehalobacter_sp_1	[1275]	1
Wigglesworthia_glossinidia_2	[]	1
endosymbiont_of_4	[1268]	1
Bacillus_lehensis_1, Solibacillus_silvestris_2, Lysinibacillus_varians_1, Planococcus_sp_2, Terribacillus_aidingensis_1, Lysinibacillus_fusiformis_2, Lysinibacillus_sphaericus_1, Bacillus_megaterium_1, Bacillus_megaterium_3, Bacillus_pseudofirmus_4, Bacillus_pseudofirmus_1	[1291, 1679]	1
Bacillus_subtilis_4, Lactobacillus_salivarius_1, Oceanobacillus_iheyensis_1, Bacillus_sp_13, Bacillus_sp_11, Bacillus_sp_10, Geobacillus_thermodenitrificans_1, Geobacillus_thermodenitrificans_2, Staphylococcus_haemolyticus_2, Geobacillus_sp_8, Bacillus_methanolicus_3, Halobacillus_halophilus_3, Bacillus_sp_5, Bacillus_halodurans_1, Amphibacillus_xylanus_2, Geobacillus_thermoleovorans_2, Bacillus_pumilus_1, Bacillus_pumilus_3, Geobacillus_sp_1, Geobacillus_sp_7, Geobacillus_sp_5, Bacillus_methanolicus_1, Bacillus_licheniformis_2, Bacillus_licheniformis_4, Geobacillus_sp_11, Geobacillus_sp_10, Staphylococcus_epidermidis_1, Bacillus_amyloliquefaciens_1, Lactobacillus_johnsonii_1, Anoxybacillus_flavithermus_3, Anoxybacillus_flavithermus_1, Geobacillus_thermoleovorans_6, Virgibacillus_sp_2, Geobacillus_thermoglucosidasius_3, Geobacillus_thermoglucosidasius_2, Geobacillus_thermoglucosidasius_1, Geobacillus_sp_2, Geobacillus_thermodenitrificans_4, Geobacillus_thermoleovorans_1, Geobacillus_thermoleovorans_4, Geobacillus_kaustophilus_4, Geobacillus_kaustophilus_6, Geobacillus_kaustophilus_1, Geobacillus_kaustophilus_2	[1292, 1295]	1
Lactobacillus_sanfranciscensis_2	[1680]	1
Dehalogenimonas_lykanthroporepellens_1	[1296]	1
Lactobacillus_acidophilus_5	[1297]	1
Aerococcus_urinae_1	[1292]	1
Lactobacillus_hokkaidonensis_1	[1285]	1
Listeria_welshimeri_3, Listeria_welshimeri_2, Lactobacillus_sp_1, Bacillus_subtilis_2, Pediococcus_claussenii_2, Leuconostoc_sp_1, Bacillus_atrophaeus_1, Lactobacillus_hokkaidonensis_2, Lactobacillus_buchneri_2, Listeria_monocytogenes_4, Listeria_monocytogenes_3, Listeria_monocytogenes_2, Lactobacillus_acidophilus_3, Lactobacillus_acidophilus_1, Lactobacillus_gasseri_3, Lactobacillus_gasseri_1, Lactobacillus_paracasei_1, Lactobacillus_helveticus_5, Lactobacillus_kefiranofaciens_4, Lactobacillus_kefiranofaciens_2, Lactobacillus_helveticus_2, Lactobacillus_helveticus_3, Listeria_ivanovii_3, Listeria_ivanovii_2, Lactobacillus_mucosae_2, Bacillus_sp_1, Aerococcus_urinae_2, Lactobacillus_amylovorus_1, Listeria_seeligeri_2, Listeria_seeligeri_3, Leuconostoc_carnosum_2, Leuconostoc_kimchii_1, Lactobacillus_crispatus_1, Lactobacillus_crispatus_4, Leuconostoc_gelidum_1, Lactobacillus_reuteri_1, Bacillus_infantis_2, Bacillus_amyloliquefaciens_5, Bacillus_amyloliquefaciens_2, Terribacillus_aidingensis_3, Bacillus_clausii_4, Lactobacillus_johnsonii_3, Lactobacillus_delbrueckii_1, Leuconostoc_citreum_1, Bacillus_coagulans_2, Bacillus_coagulans_3, Pediococcus_pentosaceus_3, Bacillus_infantis_1, Leuconostoc_mesenteroides_2, Lactobacillus_plantarum_1, Lactobacillus_rhamnosus_2, Lactobacillus_amylovorus_3, Lactobacillus_fermentum_1, Lactobacillus_brevis_1, Jeotgalicoccus_sp_3, Lactobacillus_casei_2, Lactobacillus_ruminis_1, Lactobacillus_sakei_2, Bacillus_methylotrophicus_2	[1286, 1290, 1293, 1299]	1
Bacillus_amyloliquefaciens_7	[1292]	1
Bacillus_thuringiensis_10, Bacillus_thuringiensis_12, Bacillus_toyonensis_3, Bacillus_anthracis_1, Bacillus_anthracis_4, Bacillus_mycoides_3, Bacillus_mycoides_4, Bacillus_weihenstephanensis_3, Bacillus_weihenstephanensis_2, Bacillus_toyonensis_1, Bacillus_thuringiensis_9, Bacillus_thuringiensis_1, Bacillus_thuringiensis_4, Bacillus_cereus_1, Bacillus_cereus_2, Bacillus_anthracis_5, Bacillus_cytotoxicus_3, Bacillus_cytotoxicus_2, Bacillus_cytotoxicus_5, Bacillus_bombysepticus_2	[1298]	1
Jeotgalicoccus_sp_1	[1286, 1299]	1
Dehalococcoides_mccartyi_2	[1288]	1
Exiguobacterium_sibiricum_1, Exiguobacterium_sibiricum_2, Bacillus_sp_8, Exiguobacterium_antarcticum_3, Exiguobacterium_sp_5, Exiguobacterium_sp_1	[1289]	1
Bacillus_anthracis_7	[1294]	1
Bacillus_clausii_2	[1292, 1295]	1
Bacillus_coagulans_1	[]	1
Clostridium_saccharobutylicum_1	[967]	1
Megasphaera_elsdenii_1, Selenomonas_sputigena_1	[1232, 1304]	1
Megamonas_hypermegale_2	[1304]	1
Acidaminococcus_fermentans_2, Acidaminococcus_intestini_1, Megasphaera_elsdenii_4	[1239, 1302, 1303]	1
Bacteroides_salanitronis_5	[1241, 1268]	1
Moorella_thermoacetica_4, Thermosediminibacter_oceani_1	[1245, 1275]	1
Neorickettsia_risticii_1, Neorickettsia_sennetsu_1	[1308]	1
Neorickettsia_helminthoeca_1	[1307]	1
Prevotella_intermedia_1, Prevotella_dentalis_3, Prevotella_ruminicola_1, Prevotella_melaninogenica_3	[1310]	1
Prevotella_denticola_2	[1309]	1
Dermacoccus_nishinomiyaensis_3, Dermacoccus_nishinomiyaensis_2, Kytococcus_sedentarius_1, Kytococcus_sedentarius_2	[]	1
Arthrobacter_arilaitensis_1	[]	1
Coriobacteriaceae_bacterium_1, Slackia_heliotrinireducens_2, Cryptobacterium_curtum_1, Coriobacterium_glomerans_2	[]	1
Thermoanaerobacter_sp_2, Thermoanaerobacterium_xylanolyticum_2, Thermoanaerobacter_italicus_3, Thermoanaerobacter_italicus_2, Thermoanaerobacter_mathranii_3, Thermoanaerobacter_mathranii_2, Thermoanaerobacter_pseudethanolicus_1, Thermoanaerobacterium_thermosaccharolyticum_2, Thermoanaerobacter_kivui_2, Thermoanaerobacter_brockii_1, Thermoanaerobacterium_saccharolyticum_2, Thermoanaerobacter_wiegelii_2	[]	1
Adlercreutzia_equolifaciens_1	[]	1
Thermovirga_lienii_1, Anaerobaculum_mobile_1	[]	1
Aminobacterium_colombiense_1	[]	1
Halothermothrix_orenii_2	[]	1
Desulfurivibrio_alkaliphilus_1	[]	1
Bifidobacterium_dentium_2, Bifidobacterium_bifidum_5, Gardnerella_vaginalis_1, Gardnerella_vaginalis_2, Bifidobacterium_longum_4, Bifidobacterium_longum_3, Bifidobacterium_breve_2, Bifidobacterium_breve_3, Bifidobacterium_breve_5, Bifidobacterium_dentium_3, Bifidobacterium_bifidum_4, Bifidobacterium_bifidum_3, Bifidobacterium_adolescentis_3, Bifidobacterium_adolescentis_2, Bifidobacterium_kashiwanohense_3, Bifidobacterium_kashiwanohense_2	[1369]	1
Bifidobacterium_thermophilum_4, Bifidobacterium_pseudolongum_2, Bifidobacterium_animalis_4, Bifidobacterium_animalis_1, Bifidobacterium_thermophilum_3	[]	1
Pseudoalteromonas_atlantica_1, Glaciecola_sp_2	[]	1
Buchnera_aphidicola_6	[]	1
Buchnera_aphidicola_3	[]	1
Bifidobacterium_longum_1	[]	1
Gardnerella_vaginalis_6, Gardnerella_vaginalis_7	[]	1
Treponema_azotonutricium_2, Treponema_primitia_2	[]	1
Thermosynechococcus_sp_3, Thermosynechococcus_elongatus_2	[]	1
Arthrospira_sp_3	[]	1
Stackebrandtia_nassauensis_1	[]	1
Rhodococcus_opacus_2, Rhodococcus_jostii_2, Rhodococcus_erythropolis_2, Rhodococcus_erythropolis_3	[]	1
Methylibium_petroleiphilum_4	[]	1
Kineococcus_radiotolerans_1, Kutzneria_albida_2	[]	1
Verrucosispora_maris_1, Nakamurella_multipartita_2, Saccharopolyspora_erythraea_1, Actinoplanes_friuliensis_3, Actinoplanes_friuliensis_1, Actinoplanes_missouriensis_1, Micromonospora_aurantiaca_1, Saccharomonospora_viridis_2, Micromonospora_sp_1, Salinispora_tropica_1, Amycolatopsis_methanolica_1, Pseudonocardia_dioxanivorans_3, Salinispora_arenicola_1, Actinoplanes_sp_8, Actinoplanes_sp_1, Amycolatopsis_methanolica_3	[]	1
Streptomyces_fulvissimus_4, Streptomyces_fulvissimus_1, Streptomyces_griseus_5, Streptomyces_griseus_1, Streptomyces_pratensis_1, Streptomyces_pratensis_2, Streptomyces_albus_7, Streptomyces_scabiei_1, Streptomyces_sp_9, Streptomyces_sp_6	[]	1
Intrasporangium_calvum_2, Kribbella_flavida_1	[]	1
Streptomyces_glaucescens_3, Streptomyces_glaucescens_1, Streptomyces_glaucescens_4, Streptomyces_lydicus_4, Streptomyces_cattleya_4, Streptomyces_cattleya_5, Streptomyces_violaceusniger_5, Streptomyces_rapamycinicus_4, Streptomyces_avermitilis_3, Streptomyces_avermitilis_2, Streptomyces_hygroscopicus_3, Streptomyces_cyaneogriseus_3, Streptomyces_cyaneogriseus_5, Streptomyces_collinus_1, Streptomyces_bingchenggensis_6, Streptomyces_davawensis_5, Streptomyces_albulus_3, Streptomyces_lividans_1, Streptomyces_sp_4, Nocardioides_sp_3, Streptomyces_nodosus_1, Streptomyces_nodosus_3, Pimelobacter_simplex_1, Streptomyces_collinus_3	[]	1
Conexibacter_woesei_2	[]	1
Streptomyces_lydicus_1, Arthrobacter_sp_3, Arthrobacter_chlorophenolicus_3, Arthrobacter_aurescens_3, Arthrobacter_aurescens_4, Streptomyces_sp_1, Streptomyces_albulus_5, Arthrobacter_phenanthrenivorans_3, Arthrobacter_sp_10	[]	1
Rubrobacter_radiotolerans_2, Rubrobacter_xylanophilus_3	[]	1
Cellulomonas_flavigena_3, Cellulomonas_fimi_2, Thermobispora_bispora_2, Cellvibrio_gilvus_2, Streptosporangium_roseum_3	[]	1
Rhodobacter_sphaeroides_4	[]	1
Planctomyces_limnophilus_1	[]	1
Eggerthella_sp_3, Eggerthella_lenta_1, Gordonibacter_pamelaeae_2	[]	1
Brachybacterium_faecium_1, Brachybacterium_faecium_3, Ilumatobacter_coccineus_1	[]	1
Streptomyces_venezuelae_1, Streptomyces_venezuelae_4, Streptomyces_violaceusniger_4, Streptomyces_albus_1, Streptomyces_rapamycinicus_1, Streptomyces_rapamycinicus_3, Streptomyces_vietnamensis_2, Streptomyces_bingchenggensis_5, Streptomyces_bingchenggensis_1, Kitasatospora_setae_1, Propionibacterium_propionicum_1, Streptomyces_violaceusniger_2	[]	1
Streptomyces_cattleya_2, Frankia_alni_2, Nocardiopsis_dassonvillei_1, Thermobifida_fusca_1, Cellulomonas_flavigena_1, Thermomonospora_curvata_1, Microlunatus_phosphovorus_3, Blastococcus_saxobsidens_2, Frankia_symbiont_1, Propionibacterium_acidipropionici_2, Kocuria_rhizophila_1, Modestobacter_marinus_1, Propionibacterium_acnes_3, Propionibacterium_acnes_5, Acidimicrobium_ferrooxidans_1, Cellulomonas_fimi_1, Rubrobacter_xylanophilus_1, Nocardiopsis_alba_1, Cellvibrio_gilvus_1, Frankia_sp_4, Frankia_sp_2, Propionibacterium_avidum_1, Beutenbergia_cavernae_3, Propionibacterium_freudenreichii_2, Sanguibacter_keddieii_3, Geodermatophilus_obscurus_1, Acidothermus_cellulolyticus_1	[]	1
Pimelobacter_simplex_2	[]	1
Brevibacillus_brevis_1	[]	1
Paenibacillus_borealis_1, Thermobacillus_composti_2, Paenibacillus_sp_1, Paenibacillus_durus_1, Paenibacillus_polymyxa_1, Paenibacillus_polymyxa_4, Paenibacillus_polymyxa_7, Paenibacillus_polymyxa_6, Paenibacillus_terrae_4, Paenibacillus_terrae_1, Paenibacillus_sabinae_1, Paenibacillus_stellifer_1, Paenibacillus_graminis_1, Brevibacillus_laterosporus_1, Paenibacillus_odorifer_1	[]	1
Desulfosporosinus_meridiei_4, Desulfosporosinus_orientis_3, Desulfosporosinus_acidiphilus_3	[]	1
Gardnerella_vaginalis_3	[]	1
Candidatus_Phytoplasma_3	[]	1
Glaciecola_psychrophila_1	[]	1
Ilumatobacter_coccineus_3	[]	1
Bifidobacterium_longum_5, Bifidobacterium_breve_1	[]	1
Marivirga_tractuosa_1, Fluviicola_taffensis_2	[]	1
Mesotoga_prima_3	[]	1
Hymenobacter_swuensis_2, Hymenobacter_sp_3	[]	1
Owenweeksia_hongkongensis_1	[]	1
Wolbachia_endosymbiont_8	[]	1
Cyanothece_sp_6	[]	1
Nitrosopumilus_maritimus_3	[]	1
Snodgrassella_alvi_1	[]	1
Defluviitoga_tunisiensis_1, Petrotoga_mobilis_1	[]	1
Oscillatoria_nigro-viridis_1	[]	1
Cyanothece_sp_11	[]	1
Lachnoclostridium_phytofermentans_3	[]	1
Bifidobacterium_longum_8	[1320]	1
Desulfurella_acetivorans_2	[]	1
candidate_division_2	[]	1
Corynebacterium_glyciniphilum_3, Corynebacterium_glyciniphilum_4, Corynebacterium_variabile_3, Corynebacterium_terpenotabidum_1, Corynebacterium_terpenotabidum_2, Corynebacterium_variabile_4	[]	1
Corynebacterium_sp_1, Corynebacterium_kroppenstedtii_1, Corynebacterium_kroppenstedtii_2	[]	1
Corynebacterium_doosanense_1, Corynebacterium_pseudotuberculosis_1, Corynebacterium_pseudotuberculosis_4, Corynebacterium_vitaeruminis_3, Corynebacterium_vitaeruminis_4, Saccharothrix_espanaensis_3, Corynebacterium_ureicelerivorans_1, Corynebacterium_casei_2, Corynebacterium_casei_1, Corynebacterium_jeikeium_2, Corynebacterium_halotolerans_2, Corynebacterium_halotolerans_3, Corynebacterium_halotolerans_1, Corynebacterium_glutamicum_3, Segniliparus_rotundus_3, Actinosynnema_mirum_3, Microbacterium_testaceum_1, Corynebacterium_marinum_2, Corynebacterium_marinum_1, Corynebacterium_atypicum_2, Corynebacterium_atypicum_3, Corynebacterium_aurimucosum_3, Tropheryma_whipplei_1, Corynebacterium_diphtheriae_1, Corynebacterium_resistens_1, Corynebacterium_resistens_2, Rathayibacter_toxicus_1, Clavibacter_michiganensis_2, Corynebacterium_humireducens_1, Corynebacterium_callunae_3, Corynebacterium_kutscheri_3, Corynebacterium_imitans_1, Corynebacterium_argentoratense_1, Corynebacterium_argentoratense_2, Corynebacterium_ulcerans_2, Corynebacterium_ulcerans_1, Corynebacterium_maris_1, Leifsonia_xyli_1, Corynebacterium_maris_2, Corynebacterium_urealyticum_3, Corynebacterium_efficiens_3, Corynebacterium_falsenii_2, Corynebacterium_singulare_3, Corynebacterium_camporealensis_4, Corynebacterium_camporealensis_3	[1376]	1
Tsukamurella_paurometabola_2, Mycobacterium_gilvum_2, Gordonia_polyisoprenivorans_2, Mycobacterium_vanbaalenii_2, Mycobacterium_leprae_3, Amycolicicoccus_subflavus_2, Gordonia_bronchialis_2, Mycobacterium_bovis_2, Mycobacterium_chelonae_1, Mycobacterium_smegmatis_2, Mycobacterium_rhodesiae_2, Nocardia_brasiliensis_2, Amycolatopsis_lurida_2, Nocardia_cyriacigeorgica_2, Mycobacterium_marinum_2, Rhodococcus_sp_3, Saccharopolyspora_erythraea_4, Mycobacterium_neoaurum_2, Mycobacterium_africanum_2, Mycobacterium_sp_1, Mycobacterium_kansasii_2, Mycobacterium_liflandii_2, Amycolatopsis_japonica_3, Mycobacterium_ulcerans_1, Mycobacterium_indicus_1, Gordonia_sp_2, Mycobacterium_abscessus_1, Mycobacterium_yongonense_1, Tsukamurella_paurometabola_3, Amycolatopsis_mediterranei_1, Nocardia_nova_2, Mycobacterium_canettii_2, Mycobacterium_avium_1, Mycobacterium_intracellulare_1, Mycobacterium_tuberculosis_1, Amycolatopsis_orientalis_2, Nocardia_farcinica_4, Nocardia_farcinica_2, Rhodococcus_pyridinivorans_2, Rhodococcus_pyridinivorans_1, Rhodococcus_equi_4, Rhodococcus_equi_3, Nocardia_nova_1, Mycobacterium_chubuense_2	[]	1
Corynebacterium_atypicum_1	[1374]	1
Rhodoluna_lacicola_1	[1379]	1
Actinobaculum_schaalii_3	[1379]	1
Haliscomenobacter_hydrossis_1	[1377, 1378]	1
Akkermansia_muciniphila_1	[]	1
Hippea_maritima_1	[]	1
Micrococcus_luteus_2, Micrococcus_luteus_3, Clostridium_cellulosi_4, Clostridium_cellulosi_2	[]	1
Ethanoligenens_harbinense_2, Trueperella_pyogenes_3, Ruminococcus_bromii_1	[]	1
Petrotoga_mobilis_2	[]	1
Propionibacterium_acidipropionici_1, Propionibacterium_acnes_2, Propionibacterium_avidum_3, Nocardioides_sp_2, Propionibacterium_propionicum_2	[]	1
Nocardioides_sp_1	[]	1
Candidatus_Tremblaya_2	[]	1
Arthrobacter_sp_5, Catenulispora_acidiphila_4, Renibacterium_salmoninarum_2, Arcanobacterium_haemolyticum_1, Catenulispora_acidiphila_1	[]	1
Mobiluncus_curtisii_1, Jonesia_denitrificans_3, Jonesia_denitrificans_2, Xylanimonas_cellulosilytica_1, Isoptericola_variabilis_1	[]	1
Defluviitoga_tunisiensis_3, Caldanaerobacter_subterraneus_3	[1417]	1
Bifidobacterium_adolescentis_4, Xylanimonas_cellulosilytica_3, Bifidobacterium_pseudolongum_3, Segniliparus_rotundus_2, Stackebrandtia_nassauensis_3, Bifidobacterium_longum_2, Bifidobacterium_animalis_2, Bifidobacterium_breve_4, Bifidobacterium_thermophilum_2, Bifidobacterium_dentium_4, Bifidobacterium_bifidum_2, Bifidobacterium_kashiwanohense_4	[1399]	1
Anaerococcus_prevotii_2	[]	1
Thermoanaerobacter_sp_3, Thermoanaerobacter_italicus_4, Thermoanaerobacter_brockii_2, Thermoanaerobacter_mathranii_4, Thermoanaerobacter_pseudethanolicus_2, Thermoanaerobacterium_thermosaccharolyticum_3, Thermoanaerobacter_kivui_3, Thermoanaerobacterium_saccharolyticum_3, Thermoanaerobacterium_xylanolyticum_3, Thermoanaerobacter_wiegelii_3	[1424]	1
Pseudanabaena_sp_2, Cyanobium_gracile_3, Prochlorococcus_sp_1, Prochlorococcus_marinus_4, Synechococcus_sp_1, Prochlorococcus_marinus_1	[]	1
Synechococcus_sp_10	[]	1
Conexibacter_woesei_1	[]	1
Beutenbergia_cavernae_1	[]	1
Orientia_tsutsugamushi_1	[]	1
Gardnerella_vaginalis_5	[1391]	1
Catenulispora_acidiphila_3	[]	1
Treponema_sp_2	[]	1
Treponema_pedis_2	[]	1
Treponema_denticola_2, Treponema_paraluiscuniculi_2, Treponema_pallidum_2, Treponema_pedis_1, Treponema_putidum_1	[]	1
Treponema_putidum_3	[]	1
Weissella_ceti_1, Weissella_ceti_2	[]	1
Bifidobacterium_longum_6, Bifidobacterium_longum_9	[]	1
Bifidobacterium_pseudolongum_1, Bifidobacterium_animalis_5, Bifidobacterium_animalis_3, Bifidobacterium_dentium_1, Bifidobacterium_bifidum_1, Bifidobacterium_adolescentis_1, Bifidobacterium_kashiwanohense_1	[]	1
Paenibacillus_mucilaginosus_3	[]	1
Acetobacter_pasteurianus_2	[]	1
Cyanothece_sp_3	[]	1
Nocardiopsis_dassonvillei_3, Thermobifida_fusca_3, Jonesia_denitrificans_1, Microlunatus_phosphovorus_1, Saccharomonospora_viridis_1, Saccharopolyspora_erythraea_2, Amycolatopsis_methanolica_2, Amycolatopsis_japonica_1, Mycoplasma_fermentans_3, Amycolatopsis_mediterranei_2, Nocardiopsis_alba_2, Pseudonocardia_dioxanivorans_2, Amycolatopsis_orientalis_3, Ilumatobacter_coccineus_2, Sanguibacter_keddieii_2	[1417]	1
