	Adjacency	Frequency
Ehrlichia_ruminantium_2	[]	1
Paludibacter_propionicigenes_3	[]	1
Streptococcus_agalactiae_9	[]	1
Sphingobacterium_sp_1, Sphingobacterium_sp_3, Solitalea_canadensis_2	[]	1
Alistipes_shahii_2	[]	1
Bdellovibrio_exovorus_1	[]	1
Spiroplasma_sabaudiense_3	[]	1
Streptococcus_agalactiae_7	[]	1
Acholeplasma_laidlawii_1	[]	1
Spiroplasma_chrysopicola_1, Spiroplasma_syrphidicola_1	[]	1
Mycoplasma_haemofelis_3, Mycoplasma_haemocanis_3	[]	1
Mycoplasma_hyorhinis_1	[]	1
Spiroplasma_mirum_1	[]	1
Deinococcus_geothermalis_4	[625]	1
Deinococcus_deserti_3	[]	1
Deinococcus_gobiensis_4	[626]	1
Deinococcus_proteolyticus_1	[622]	1
Deinococcus_swuensis_4, Deinococcus_radiodurans_1	[624]	1
Variovorax_paradoxus_4	[]	1
Pelotomaculum_thermopropionicum_4	[]	1
Candidatus_Phytoplasma_6	[]	1
Sphingobacterium_sp_5	[]	1
Chlamydia_trachomatis_3, Chlamydophila_abortus_1, Chlamydia_pecorum_1, Chlamydophila_felis_4, Chlamydia_muridarum_3, Chlamydophila_caviae_1, Chlamydia_avium_3, Chlamydia_psittaci_1	[]	1
Neorickettsia_helminthoeca_1	[]	1
Sebaldella_termitidis_1	[]	1
Methylotenera_mobilis_1	[]	1
Methylotenera_versatilis_3, Methylovorus_sp_4, Methylotenera_mobilis_3, Methylovorus_glucosetrophus_3	[]	1
Polynucleobacter_necessarius_2, beta_proteobacterium_2	[647]	1
Chlamydia_trachomatis_6, Chlamydia_trachomatis_7, Chlamydia_trachomatis_4, Chlamydophila_abortus_2, Chlamydia_pecorum_2, Chlamydophila_felis_1, Chlamydia_muridarum_4, Chlamydophila_caviae_2, Chlamydia_avium_4, Chlamydia_psittaci_2	[]	1
Waddlia_chondrophila_3, Simkania_negevensis_1	[]	1
Candidatus_Protochlamydia_3	[]	1
Parachlamydia_acanthamoebae_2, Parachlamydia_acanthamoebae_4	[]	1
Azospirillum_lipoferum_4	[]	1
Candidatus_Midichloria_3	[652]	1
Sinorhizobium_medicae_1, Nitrosospira_multiformis_2	[]	1
Nitrosomonas_eutropha_3, Chromobacterium_violaceum_4, Rhodobacter_sphaeroides_7	[]	1
Desulfurispirillum_indicum_1	[]	1
Rhodospirillum_photometricum_3	[]	1
Polynucleobacter_necessarius_7	[636]	1
Agrobacterium_vitis_4, Rhizobium_tropici_3, Rhizobium_sp_6, Rhizobium_etli_2, Agrobacterium_radiobacter_3, Neorhizobium_galegae_1, Rhizobium_leguminosarum_1, Rhizobium_leguminosarum_6, Rhizobium_leguminosarum_7, Rhizobium_gallicum_2	[]	1
Polymorphum_gilvum_4, Sphingomonas_sp_4	[]	1
Clostridium_stercorarium_4	[]	1
Clostridium_cellulosi_4	[]	1
Neorickettsia_risticii_1	[642]	1
Spiroplasma_culicicola_1, Spiroplasma_taiwanense_1, Spiroplasma_chrysopicola_3, Spiroplasma_syrphidicola_3, Spiroplasma_apis_1	[]	1
Streptococcus_gallolyticus_4	[]	1
Streptococcus_intermedius_3, Streptococcus_constellatus_3	[]	1
Nakamurella_multipartita_3	[]	1
Castellaniella_defragrans_2	[]	1
Candidatus_Symbiobacter_1	[]	1
Rhodoluna_lacicola_3	[]	1
Neisseria_meningitidis_5, Neisseria_meningitidis_2, Neisseria_gonorrhoeae_1, Neisseria_elongata_4, Neisseria_elongata_3, Snodgrassella_alvi_2, Neisseria_lactamica_2	[]	1
Saccharothrix_espanaensis_1, Actinosynnema_mirum_1	[]	1
Sulfuritalea_hydrogenivorans_2, Laribacter_hongkongensis_4	[]	1
Saccharopolyspora_erythraea_1	[664]	1
Tsukamurella_paurometabola_2, Gordonia_polyisoprenivorans_4, Amycolicicoccus_subflavus_1, Rhodococcus_opacus_5, Rhodococcus_opacus_1, Rhodococcus_sp_1, Saccharomonospora_viridis_3, Amycolatopsis_methanolica_1, Gordonia_sp_1, Rhodococcus_jostii_1, Pseudonocardia_dioxanivorans_1, Gordonia_bronchialis_1, Rhodococcus_pyridinivorans_1, Rhodococcus_erythropolis_1, Rhodococcus_equi_1	[663]	1
Polaromonas_naphthalenivorans_4	[]	1
Kutzneria_albida_1	[]	1
Rhodocyclaceae_bacterium_4, Comamonadaceae_bacterium_4, Comamonadaceae_bacterium_5, Xylella_fastidiosa_4, Achromobacter_xylosoxidans_3, Thiomonas_arsenitoxydans_1, Candidatus_Accumulibacter_4, Aromatoleum_aromaticum_3, Rubrivivax_gelatinosus_4, Thiomonas_intermedia_1	[]	1
Pseudomonas_pseudoalcaligenes_1, Pseudomonas_mendocina_1	[]	1
Pseudomonas_putida_3, Pseudomonas_sp_8, Pseudomonas_parafulva_4, Pseudomonas_alkylphenolia_4, Pseudomonas_plecoglossicida_1, Pseudomonas_monteilii_4, Pseudomonas_entomophila_2, Pseudomonas_cremoricolorata_4, Pseudomonas_mosselii_1	[]	1
Janthinobacterium_agaricidamnosum_2, Herminiimonas_arsenicoxydans_3	[762]	1
Actinoplanes_missouriensis_5	[]	1
Burkholderia_vietnamiensis_4, Burkholderia_lata_4, Burkholderia_cenocepacia_5, Methylococcus_capsulatus_1, Burkholderiales_bacterium_1, Burkholderia_gladioli_2, Burkholderia_cepacia_5, Burkholderia_glumae_4, Burkholderia_ambifaria_1, Burkholderia_sp_13	[764]	1
Bordetella_holmesii_1, Bordetella_petrii_3, Bordetella_avium_1	[]	1
Enterobacteriaceae_bacterium_3, Enterobacter_aerogenes_5, Klebsiella_oxytoca_1, Enterobacter_cloacae_1, Enterobacter_sp_1, Enterobacter_asburiae_3, Raoultella_ornithinolytica_4, Citrobacter_freundii_1	[765]	1
Burkholderia_pseudomallei_1, Burkholderia_thailandensis_7, Burkholderia_thailandensis_3, Burkholderia_ubonensis_1, Pandoraea_pulmonicola_5, Nitrosomonas_europaea_4, Burkholderia_sp_3, Burkholderia_sp_5, Burkholderia_oklahomensis_3, Burkholderia_dolosa_1, Burkholderia_multivorans_2, Burkholderia_mallei_3, Burkholderia_cepacia_1, Burkholderia_cepacia_6, Burkholderia_rhizoxinica_4, Ralstonia_solanacearum_4, Burkholderia_cenocepacia_2	[]	1
Paracoccus_denitrificans_2, Pseudoxanthomonas_spadix_1, Rhodobacter_sphaeroides_5	[767]	1
Cupriavidus_basilensis_3, Cupriavidus_necator_3, Ralstonia_solanacearum_7, Ralstonia_mannitolilytica_2, Ralstonia_pickettii_1, Cupriavidus_metallidurans_3, Cupriavidus_taiwanensis_3, Ralstonia_solanacearum_8	[]	1
Methylibium_petroleiphilum_1	[]	1
Pseudogulbenkiania_sp_3	[]	1
Treponema_brennaborense_2	[]	1
Oscillibacter_valericigenes_1	[]	1
Clostridium_saccharolyticum_4	[]	1
Mycoplasma_ovis_3, Mycoplasma_wenyonii_2, Candidatus_Mycoplasma_5	[]	1
Mycoplasma_suis_1, Mycoplasma_haemofelis_1, Mycoplasma_parvum_3, Mycoplasma_haemocanis_1	[]	1
Moraxella_catarrhalis_3	[]	1
Taylorella_asinigenitalis_2, Taylorella_equigenitalis_2, Advenella_kashmirensis_1, Advenella_mimigardefordensis_2	[]	1
Polaromonas_sp_3	[]	1
Thauera_sp_3, Stenotrophomonas_maltophilia_3	[]	1
Rhodoferax_ferrireducens_4	[]	1
Polynucleobacter_necessarius_6	[]	1
Bacillus_thuringiensis_8	[]	1
Serratia_liquefaciens_3, Edwardsiella_ictaluri_3, Serratia_proteamaculans_3, Edwardsiella_tarda_2, Serratia_multitudinisentens_1, Serratia_sp_3, Serratia_plymuthica_3, Serratia_marcescens_6	[]	1
Yersinia_pseudotuberculosis_1, Yersinia_aldovae_3, Yersinia_rohdei_2, Yersinia_intermedia_4, Yersinia_frederiksenii_2, Yersinia_enterocolitica_4, Yersinia_similis_2, Yersinia_kristensenii_2, Yersinia_ruckeri_3, Yersinia_pestis_1	[]	1
endosymbiont_of_3	[707]	1
Rickettsiales_bacterium_3	[]	1
Candidatus_Liberibacter_2, Candidatus_Liberibacter_1	[697]	1
Candidatus_Liberibacter_8	[696]	1
Morganella_morganii_3, Photorhabdus_asymbiotica_1, Xenorhabdus_doucetiae_3, Providencia_stuartii_3, Xenorhabdus_bovienii_1, Proteus_mirabilis_3, Xenorhabdus_nematophila_2, Xenorhabdus_poinarii_4	[]	1
alpha_proteobacterium_5	[]	1
Vibrio_tasmaniensis_1	[]	1
Edwardsiella_tarda_5, Edwardsiella_piscicida_3, Serratia_symbiotica_2, Serratia_marcescens_4	[]	1
Hafnia_alvei_3	[]	1
Tannerella_forsythia_1	[]	1
Halanaerobium_hydrogeniformans_3	[]	1
Halanaerobium_praevalens_1	[]	1
Prevotella_ruminicola_4, Prevotella_denticola_1, Prevotella_melaninogenica_1	[]	1
Neorickettsia_sennetsu_1	[694]	1
Candidatus_Portiera_13	[]	1
Synechococcus_sp_14, Synechococcus_sp_16	[]	1
Candidatus_Saccharibacteria_6	[]	1
Thermaerobacter_marianensis_3	[]	1
Thermaerobacter_marianensis_2	[]	1
Methylovorus_sp_3, Methylovorus_glucosetrophus_2, Rubrivivax_gelatinosus_1	[736]	1
Cellvibrio_japonicus_3	[]	1
Simiduia_agarivorans_2, Halorhodospira_halochloris_4	[]	1
Magnetococcus_marinus_4	[]	1
Eggerthella_lenta_2	[]	1
Lawsonia_intracellularis_2, Desulfovibrio_alaskensis_2	[]	1
Desulfovibrio_vulgaris_4	[]	1
Thermomicrobium_roseum_4	[]	1
Sphaerobacter_thermophilus_2	[]	1
Thermaerobacter_marianensis_4	[]	1
Acidaminococcus_fermentans_4	[]	1
Bradyrhizobium_sp_1, Bradyrhizobium_diazoefficiens_2, Methylocystis_sp_2, Bradyrhizobium_oligotrophicum_2, Rhodopseudomonas_palustris_4, Oligotropha_carboxidovorans_4, Hyphomicrobium_denitrificans_1, Bradyrhizobium_japonicum_2, Rhodopseudomonas_palustris_7, Rhodopseudomonas_palustris_11, Nitrobacter_winogradskyi_1, Nitrobacter_hamburgensis_1	[]	1
Aquifex_aeolicus_1	[]	1
Liberibacter_crescens_4	[]	1
Methylobacterium_nodulans_1, Methylobacterium_radiotolerans_3, Methylobacterium_sp_2, Methylobacterium_oryzae_3, Azorhizobium_caulinodans_4, Methylobacterium_extorquens_1, Methylobacterium_populi_1, Xanthobacter_autotrophicus_4, Hyphomicrobium_denitrificans_5, Starkeya_novella_1, Rhodopseudomonas_palustris_5	[738]	1
Halorhodospira_halophila_1	[]	1
Thermaerobacter_marianensis_1	[]	1
Opitutaceae_bacterium_3	[]	1
Candidatus_Paracaedibacter_4	[]	1
Verrucomicrobium_spinosum_2	[]	1
Halothermothrix_orenii_2	[]	1
Caldicellulosiruptor_hydrothermalis_1, Caldicellulosiruptor_saccharolyticus_1, Caldicellulosiruptor_bescii_3, Caldicellulosiruptor_lactoaceticus_3, Caldicellulosiruptor_obsidiansis_1, Caldicellulosiruptor_kronotskyensis_1, Caldicellulosiruptor_owensensis_3, Caldicellulosiruptor_kristjanssonii_4	[]	1
Desulfotomaculum_ruminis_1	[]	1
Polynucleobacter_necessarius_1, beta_proteobacterium_1, Polaromonas_naphthalenivorans_1	[713]	1
Pelobacter_propionicus_1	[]	1
Methylocella_silvestris_3, Beijerinckia_indica_2	[727]	1
Actinoplanes_friuliensis_1	[]	1
Candidatus_Saccharibacteria_7	[]	1
Wolbachia_endosymbiont_1, Wolbachia_endosymbiont_8, Drosophila_willistoni_11, Wolbachia_sp_2	[]	1
Enterococcus_mundtii_4, Enterococcus_faecium_5	[]	1
Melissococcus_plutonius_1, Enterococcus_hirae_3, Enterococcus_faecium_2	[]	1
Niastella_koreensis_2	[]	1
Sulfuricella_denitrificans_3	[]	1
Prevotella_dentalis_1	[]	1
Acidithiobacillus_ferrooxidans_6	[]	1
Desulfatibacillum_alkenivorans_4	[]	1
Macrococcus_caseolyticus_3, Staphylococcus_aureus_8	[]	1
Kocuria_rhizophila_1, Arthrobacter_aurescens_1, Arthrobacter_sp_13	[]	1
Arthrobacter_sp_5, Renibacterium_salmoninarum_3	[]	1
Prevotella_denticola_3	[]	1
Corynebacterium_resistens_2, Corynebacterium_jeikeium_2, Corynebacterium_urealyticum_1, Corynebacterium_falsenii_1	[]	1
Corynebacterium_sp_4	[]	1
Pseudomonas_cichorii_1	[]	1
Segniliparus_rotundus_5	[]	1
Corynebacterium_kutscheri_2	[]	1
Candidatus_Profftella_3	[762]	1
Microbacterium_testaceum_1	[]	1
Jonesia_denitrificans_1	[]	1
Pseudomonas_denitrificans_2	[]	1
Janthinobacterium_sp_2	[670, 758]	1
Enterobacter_lignolyticus_3, Shigella_dysenteriae_4, Klebsiella_variicola_4, Citrobacter_koseri_4, Klebsiella_pneumoniae_3, Escherichia_coli_5, Escherichia_fergusonii_1, Cronobacter_sakazakii_3, Klebsiella_michiganensis_1, synthetic_Escherichia_4, Cedecea_neteri_1, Shigella_boydii_3, Shigella_sonnei_4, Escherichia_coli_17, Enterobacter_cloacae_4, Cronobacter_turicensis_1, Salmonella_bongori_1, Enterobacter_sp_5, Escherichia_albertii_4, Kosakonia_sacchari_3, Shimwellia_blattae_3, Salmonella_enterica_3, Pluralibacter_gergoviae_4, Shigella_flexneri_5, Citrobacter_rodentium_4	[]	1
Methylobacillus_flagellatus_2	[672]	1
Raoultella_ornithinolytica_3	[674]	1
Collimonas_fungivorans_1, Collimonas_arenae_4, Gallionella_capsiferriformans_3	[]	1
Rhodobacter_capsulatus_1	[676]	1
Pseudomonas_stutzeri_3, Pseudomonas_stutzeri_9	[]	1
Pseudomonas_knackmussii_3	[]	1
Frischella_perrara_2, Gilliamella_apicola_2	[]	1
Porphyromonas_asaccharolytica_4	[]	1
Candidatus_Kinetoplastibacterium_7, Candidatus_Kinetoplastibacterium_3, Candidatus_Kinetoplastibacterium_18, Candidatus_Kinetoplastibacterium_14	[]	1
Bacteroides_salanitronis_5, Prevotella_dentalis_4	[]	1
Lactobacillus_crispatus_4	[]	1
Arthrobacter_arilaitensis_3	[]	1
Pseudovibrio_sp_2	[]	1
Methylacidiphilum_fumariolicum_3, Methylacidiphilum_infernorum_3	[]	1
Methylacidiphilum_infernorum_2	[]	1
Granulicella_tundricola_4	[]	1
Candidatus_Liberibacter_13, Candidatus_Liberibacter_9	[815]	1
Candidatus_Kinetoplastibacterium_6, Candidatus_Kinetoplastibacterium_2, Candidatus_Kinetoplastibacterium_10, Candidatus_Kinetoplastibacterium_17	[816]	1
Campylobacter_coli_1, Campylobacter_insulaenigrae_2, Campylobacter_curvus_3, Campylobacter_jejuni_5, Campylobacter_jejuni_1, Campylobacter_sp_2, Campylobacter_lari_2, Campylobacter_iguaniorum_2, Campylobacter_peloridis_2, Campylobacter_subantarcticus_2, Campylobacter_concisus_1, Campylobacter_fetus_2, Campylobacter_volucris_2, Sulfurospirillum_deleyianum_1, Campylobacter_hominis_2	[]	1
Bifidobacterium_breve_3, Bifidobacterium_dentium_1	[]	1
Sulfurimonas_autotrophica_1, Sulfurimonas_gotlandica_2	[]	1
Methylacidiphilum_fumariolicum_1	[]	1
Thauera_sp_2	[]	1
Erythrobacter_litoralis_2	[]	1
Pusillimonas_sp_1	[]	1
Gemmatimonadetes_bacterium_1	[]	1
Agrobacterium_vitis_3, Rhizobium_etli_4	[815]	1
Agrobacterium_tumefaciens_3, Rhizobium_sp_3, Rhizobium_sp_8, Agrobacterium_fabrum_3, Rhizobium_leguminosarum_2, Agrobacterium_sp_2	[814]	1
Micavibrio_aeruginosavorus_1	[]	1
Gemmatimonadetes_bacterium_4	[]	1
Gemmatimonas_aurantiaca_1	[]	1
Parvularcula_bermudensis_2	[]	1
Methylacidiphilum_infernorum_1	[804]	1
Bdellovibrio_bacteriovorus_4	[]	1
Conexibacter_woesei_4	[]	1
Sinorhizobium_meliloti_2	[]	1
Kyrpidia_tusciae_1	[]	1
Caulobacter_segnis_1, Sphingobium_sp_1, Caulobacter_crescentus_1, Sphingobium_japonicum_3, Sphingomonas_sanxanigenens_1, Brevundimonas_subvibrioides_1, Asticcacaulis_excentricus_3, Sphingobium_chlorophenolicum_4	[]	1
Novosphingobium_pentaromativorans_3, Sphingopyxis_sp_1, Novosphingobium_sp_2, Sphingopyxis_alaskensis_3, Novosphingobium_aromaticivorans_2	[]	1
Dichelobacter_nodosus_1	[]	1
Methylacidiphilum_fumariolicum_4	[796]	1
Helicobacter_mustelae_1, Helicobacter_cetorum_3, Helicobacter_bizzozeronii_3, Helicobacter_felis_3, Helicobacter_heilmannii_2, Helicobacter_acinonychis_2, Helicobacter_hepaticus_2, Helicobacter_pylori_8, Helicobacter_pylori_1, Helicobacter_pylori_7, Helicobacter_cinaedi_4	[2302]	1
Nitratiruptor_sp_1	[]	1
Ruminococcus_albus_3	[]	1
Ruminococcus_bicirculans_3	[]	1
Bifidobacterium_thermophilum_4	[]	1
Bifidobacterium_longum_3, Bifidobacterium_bifidum_3	[]	1
Bifidobacterium_coryneforme_3, Bifidobacterium_indicum_3, Bifidobacterium_asteroides_3	[]	1
Eubacterium_limosum_4	[]	1
Castellaniella_defragrans_1	[]	1
Rhizobium_tropici_4, Neorhizobium_galegae_2, Agrobacterium_radiobacter_4	[791]	1
Polymorphum_gilvum_1, Sinorhizobium_fredii_2, Sinorhizobium_medicae_2, Rhizobium_sp_9, Sinorhizobium_meliloti_4, Martelella_endophytica_3, Ensifer_adhaerens_4, Asticcacaulis_excentricus_4, Liberibacter_crescens_1, Parvularcula_bermudensis_3, Rhizobium_gallicum_4	[780, 790, 2303]	1
Bordetella_holmesii_2, Pusillimonas_sp_2, Bordetella_petrii_1, Achromobacter_xylosoxidans_1, Achromobacter_xylosoxidans_5, Bordetella_avium_3, Bordetella_pertussis_2, Candidatus_Kinetoplastibacterium_13, Bordetella_parapertussis_3, Bordetella_bronchiseptica_1	[781]	1
Planktomarina_temperata_1, Jannaschia_sp_4	[]	1
Brevundimonas_subvibrioides_3	[]	1
Brevibacillus_laterosporus_4	[]	1
Jeotgalicoccus_sp_3	[821]	1
Ketogulonicigenium_vulgare_3, Paracoccus_aminophilus_2, Ruegeria_pomeroyi_1	[820]	1
Bifidobacterium_kashiwanohense_2	[]	1
Sulfurimonas_denitrificans_1	[]	1
Sulfurovum_sp_4	[]	1
Sulfuricurvum_kujiense_3	[]	1
Sulfurimonas_denitrificans_2	[]	1
Candidatus_Endolissoclinum_4	[]	1
Wolbachia_endosymbiont_11	[]	1
Rhodobacter_capsulatus_4	[]	1
Candidatus_Endolissoclinum_8	[]	1
Bifidobacterium_longum_11, Bifidobacterium_breve_6	[]	1
Paracoccus_denitrificans_1	[]	1
Geobacillus_kaustophilus_1	[]	1
Listeria_welshimeri_5, Listeria_monocytogenes_6, Listeria_monocytogenes_5, Listeria_ivanovii_5, Listeria_seeligeri_5	[]	1
Mageeibacillus_indolicus_3	[]	1
Lachnoclostridium_phytofermentans_3, Ruminococcus_champanellensis_4	[]	1
Acholeplasma_brassicae_3	[]	1
Ureaplasma_parvum_2, Ureaplasma_urealyticum_2	[]	1
Erysipelothrix_rhusiopathiae_2	[840]	1
Acholeplasma_brassicae_1	[839]	1
Candidatus_Arthromitus_5	[844]	1
Candidatus_Phytoplasma_3	[]	1
Clostridium_botulinum_2, Clostridium_autoethanogenum_4, Clostridium_sporogenes_2, Clostridium_ljungdahlii_2	[844]	1
Lactobacillus_salivarius_3, Clostridium_sp_5, Lactobacillus_ruminis_4	[841, 843]	1
Butyrivibrio_proteoclasticus_1	[]	1
Finegoldia_magna_3, Parvimonas_micra_2	[]	1
Dokdonia_sp_4, Gramella_forsetii_2, Flavobacterium_psychrophilum_2, Flavobacterium_psychrophilum_4, Zobellia_galactanivorans_2, Winogradskyella_sp_2, Croceibacter_atlanticus_1, Siansivirga_zeaxanthinifaciens_1, Lacinutrix_sp_2, Flavobacterium_columnare_3, Psychroflexus_torquis_1, Aequorivita_sublithincola_2, Polaribacter_sp_2, Flavobacterium_indicum_3, Cellulophaga_lytica_3, Flavobacterium_johnsoniae_3	[]	1
Pedobacter_saltans_3, Myroides_profundi_1, Capnocytophaga_canimorsus_1, Chitinophaga_pinensis_3, Myroides_sp_1, Zunongwangia_profunda_3	[]	1
Maribacter_sp_1	[]	1
Flavobacterium_branchiophilum_2	[]	1
Halothiobacillus_neapolitanus_3	[]	1
Laribacter_hongkongensis_1	[]	1
Desulfobacula_toluolica_2	[]	1
Desulfobacterium_autotrophicum_2	[]	1
Pseudogulbenkiania_sp_2, Chromobacterium_violaceum_1	[]	1
Francisella_cf_2, Francisella_sp_3, Francisella_noatunensis_2, Francisella_tularensis_1, Francisella_guangzhouensis_2, Francisella_philomiragia_2	[]	1
Clostridium_botulinum_6	[920]	1
Mucinivorans_hirudinis_2	[]	1
Alkaliphilus_oremlandii_1	[]	1
Finegoldia_magna_1	[]	1
Candidatus_Carsonella_2, Candidatus_Carsonella_4	[]	1
Candidatus_Carsonella_7, Candidatus_Carsonella_12, Candidatus_Carsonella_10	[]	1
Methylophaga_nitratireducenticrescens_3	[]	1
Nitrosomonas_eutropha_4, Nitrosomonas_sp_5, Nitrosomonas_europaea_2	[919]	1
Gordonibacter_pamelaeae_4	[]	1
Chitinophaga_pinensis_1	[]	1
Leptospira_borgpetersenii_1, Leptospira_interrogans_1	[]	1
Coraliomargarita_akajimensis_1	[]	1
Thermobacillus_composti_1	[]	1
Bacillus_sp_4	[882]	1
Bacillus_coagulans_5	[]	1
Ruminiclostridium_thermocellum_2	[]	1
Geobacillus_thermodenitrificans_1, Geobacillus_sp_1, Geobacillus_sp_7, Geobacillus_sp_5, Geobacillus_sp_15, Geobacillus_sp_12, Geobacillus_sp_10, Geobacillus_thermodenitrificans_3, Anoxybacillus_flavithermus_4, Anoxybacillus_flavithermus_1, Geobacillus_thermoleovorans_3, Geobacillus_thermoglucosidasius_5, Geobacillus_thermoglucosidasius_4, Geobacillus_thermoleovorans_1, Geobacillus_kaustophilus_3	[]	1
Clostridium_sp_8	[878]	1
Clostridium_kluyveri_4, Dehalobacter_restrictus_2, Dehalobacter_sp_2	[]	1
Faecalitalea_cylindroides_2	[]	1
Mahella_australiensis_2	[878]	1
Bacillus_lehensis_4, Bacillus_cellulosilyticus_4, Bacillus_cellulosilyticus_1, Bacillus_pseudofirmus_4, Bacillus_pseudofirmus_2	[874, 877]	1
Thermoanaerobacter_sp_2, Thermoanaerobacter_italicus_2, Thermoanaerobacter_brockii_2, Thermoanaerobacter_mathranii_2, Thermoanaerobacter_pseudethanolicus_2, Thermoanaerobacterium_thermosaccharolyticum_2, Thermoanaerobacter_kivui_2, Thermoanaerobacterium_saccharolyticum_2, Thermoanaerobacterium_xylanolyticum_2, Thermoanaerobacter_wiegelii_2	[]	1
Bacillus_clausii_2, Coprococcus_sp_3, Bacillus_selenitireducens_1, Oscillibacter_valericigenes_4, Bacillus_halodurans_2, Ruminococcus_sp_3, Coprococcus_catus_2, Bacillus_clausii_6, Ruminococcus_torques_3, Ruminococcus_obeum_2	[]	1
butyrate-producing_bacterium_9	[]	1
Bacillus_methanolicus_4	[870]	1
Staphylococcus_carnosus_3	[]	1
Desulfobulbus_propionicus_4	[]	1
Salinispira_pacifica_1	[]	1
Desulfitobacterium_dichloroeliminans_3, Desulfitobacterium_dehalogenans_3, Dehalobacter_restrictus_3, Desulfitobacterium_metallireducens_3, Dehalobacter_sp_3, Desulfitobacterium_hafniense_3	[]	1
Alkaliphilus_metalliredigens_3, Bacillus_methanolicus_6, Alkaliphilus_oremlandii_3	[]	1
Peptoclostridium_difficile_3, Clostridium_sordellii_5, Clostridium_sordellii_3	[]	1
Caldicellulosiruptor_hydrothermalis_2, Caldicellulosiruptor_saccharolyticus_4, Caldicellulosiruptor_bescii_4, Caldicellulosiruptor_lactoaceticus_2, Caldicellulosiruptor_obsidiansis_4, Caldicellulosiruptor_kronotskyensis_2, Caldicellulosiruptor_owensensis_4, Caldicellulosiruptor_kristjanssonii_1	[891, 2423]	1
Lactobacillus_buchneri_2, Lactobacillus_sanfranciscensis_2, Lactobacillus_brevis_4	[]	1
Bacillus_subtilis_5, Bacillus_subtilis_6, Bacillus_subtilis_1, Pediococcus_claussenii_3, Oceanobacillus_iheyensis_2, Bacillus_sp_18, Bacillus_sp_17, Bacillus_atrophaeus_2, Bacillus_licheniformis_1, Bacillus_pumilus_4, Bacillus_sp_9, Bacillus_sp_6, Lactobacillus_paracasei_1, Halobacillus_halophilus_2, Lactobacillus_sakei_1, Ethanoligenens_harbinense_3, Bacillus_pumilus_1, Bacillus_pumilus_5, Virgibacillus_sp_2, Lactobacillus_reuteri_2, Bacillus_amyloliquefaciens_4, Bacillus_amyloliquefaciens_1, Terribacillus_aidingensis_1, Bacillus_coagulans_7, Pediococcus_pentosaceus_2, Bacillus_subtilis_14, Bacillus_subtilis_17, Lactobacillus_rhamnosus_1, Bacillus_megaterium_4, Clostridium_cellulosi_3, Lactobacillus_casei_1, Bacillus_methylotrophicus_4, Bacillus_methylotrophicus_1	[889, 892, 2424]	1
Leuconostoc_gelidum_5	[891]	1
Anaerococcus_prevotii_2, Clostridium_sticklandii_2, Eubacterium_acidaminophilum_3, Filifactor_alocis_1	[]	1
Lactobacillus_hokkaidonensis_4, Faecalitalea_cylindroides_1	[]	1
Eubacterium_rectale_1, Lactobacillus_plantarum_4, Ruminococcus_sp_1	[2426]	1
Acetobacterium_woodii_3	[]	1
Thioalkalivibrio_thiocyanoxidans_1, Thioalkalivibrio_nitratireducens_3	[]	1
Leptotrichia_buccalis_3, Sebaldella_termitidis_2	[]	1
Nonlabens_marinus_2, Nonlabens_dokdonensis_2	[]	1
Hirschia_baltica_1	[]	1
Chloracidobacterium_thermophilum_2	[]	1
Ruminococcus_albus_2, Ruminococcus_bicirculans_2	[]	1
Desulfovibrio_piezophilus_3	[]	1
Desulfovibrio_aespoeensis_1, Desulfovibrio_desulfuricans_1	[905]	1
Methylophaga_frappieri_3	[904]	1
Chamaesiphon_minutus_4	[]	1
Cellvibrio_japonicus_1	[1679]	1
Oscillatoria_nigro-viridis_5	[]	1
Thermovirga_lienii_3	[]	1
Aminobacterium_colombiense_4	[]	1
Fretibacterium_fastidiosum_4	[]	1
uncultured_Termite_3	[]	1
Oscillibacter_valericigenes_2	[]	1
Aerococcus_urinae_2	[]	1
Coraliomargarita_akajimensis_3	[]	1
Leptospira_borgpetersenii_2, Leptospira_interrogans_2, Leptospira_biflexa_1	[]	1
Lactococcus_lactis_6, Lactococcus_lactis_3	[]	1
Peptoniphilus_sp_2	[]	1
Nitrosomonas_sp_4	[864]	1
Clostridium_botulinum_13	[857]	1
Spiroplasma_mirum_3	[]	1
Blattabacterium_sp_10, Blattabacterium_sp_1, Blattabacterium_sp_19	[1809]	1
Clostridium_botulinum_5, Clostridium_saccharobutylicum_2, Clostridium_baratii_2	[]	1
Lactobacillus_mucosae_3	[]	1
Clostridium_perfringens_3, Clostridium_perfringens_2	[]	1
Ilyobacter_polytropus_2	[]	1
Dokdonia_sp_2, Formosa_agariphila_2, Cellulophaga_algicola_2, Cellulophaga_baltica_2	[]	1
Fluviicola_taffensis_2	[]	1
Gardnerella_vaginalis_1, Bifidobacterium_dentium_2, Bifidobacterium_adolescentis_2, Bifidobacterium_adolescentis_5, Bifidobacterium_kashiwanohense_4	[]	1
Rhodoluna_lacicola_4	[]	1
Arthrobacter_sp_4, Arthrobacter_chlorophenolicus_4, Arthrobacter_aurescens_4, Leifsonia_xyli_1, Arthrobacter_phenanthrenivorans_4	[]	1
Bacteriovorax_marinus_3	[]	1
Erysipelothrix_rhusiopathiae_1	[]	1
Bifidobacterium_bifidum_1	[]	1
Lactobacillus_kefiranofaciens_1, Lactobacillus_crispatus_1	[]	1
